id,mean_time_ms_100,mean_time_ms_150,mean_time_ms_200,mean_time_ms_250,mean_time_ms_300,mean_time_ms_350,mean_time_ms_400,mean_time_ms_450,mean_time_ms_500,mean_time_ms_550,mean_time_ms_600
32,10.225057666666666,19.915898666666667,40.014267,43.06427633333334,37.15602533333333,54.38478766666666,73.67038766666667,95.15094766666668,86.53020866666668,87.30729433333333,112.334331
33,9.836673666666668,21.797657333333333,42.583386,46.933015000000005,34.807920333333335,52.14571966666667,73.56238366666666,94.26069233333332,87.79811833333333,86.22789399999999,115.809679
34,9.119034,20.078579666666666,44.558207,46.86570233333333,40.853421,53.77165466666667,72.43569699999999,98.89872866666667,89.30857966666667,87.34623600000002,115.36328000000002
35,10.066033,19.561688333333333,42.200724,47.97871866666666,39.147377,53.725084,70.46826633333335,97.41361966666666,89.72573266666666,87.85072966666667,114.32766933333333
36,10.683219000000001,17.843008,38.89330266666666,48.42861466666667,38.33468766666667,52.458684,69.74705066666667,97.27430333333332,91.94676066666666,94.600598,113.96869
37,12.761990333333335,19.049644333333333,39.220968666666664,45.76222099999999,36.358992,50.001701,72.93295866666666,99.28099266666668,90.938091,99.49096033333335,112.73765566666668
38,10.775645666666668,18.84834,38.055976,45.70428533333333,35.50934766666666,52.510977,71.21475533333333,99.82403133333332,90.39409933333333,99.96000933333333,118.67165533333333
39,10.658264,18.803278666666667,38.23598233333333,43.242693333333335,35.929362,54.257631333333336,75.31968766666667,113.39433966666665,91.36931133333333,99.40735466666666,131.44532866666665
40,12.099106666666666,20.229657666666668,36.74594533333333,44.525305333333336,55.366039,52.987337,76.79835966666667,114.338001,93.53836366666667,98.983924,132.442633
41,12.505690666666666,25.749047333333333,35.86077666666667,43.443362,53.791682,51.546017,79.595089,117.77734733333334,98.81337500000001,98.75424733333334,133.78596333333334
42,10.463555666666666,31.04941033333333,34.284353333333335,42.49699933333333,52.106778,51.696301000000005,82.08998033333332,115.94327300000002,102.81729733333333,99.88633800000001,132.923285
43,11.172295,29.650688000000002,31.573295666666667,41.72658933333334,51.59902533333334,50.43204666666667,81.349611,114.551306,102.56862633333333,99.14827333333335,133.670966
44,9.612321666666666,28.193950666666666,47.942558999999996,41.07371933333334,51.559050333333325,50.448338,89.33719,113.95327266666668,100.85940366666667,105.09324033333333,138.68308066666665
45,9.319702333333334,24.247010666666664,44.56067099999999,39.43594266666667,53.910652666666664,52.800257666666674,88.77031033333333,112.199068,100.113153,107.83664399999999,138.24502633333336
46,9.891430999999999,25.94788866666666,44.03861333333333,37.455399666666665,53.433339,57.498375333333335,91.840267,110.84429433333332,100.35634033333334,106.85205466666666,137.78265333333334
47,12.069305,24.455865,42.35688866666667,34.95407066666667,50.934632666666666,55.564959666666674,90.02312033333334,112.69331,99.46068133333334,105.98897933333335,139.02266866666665
48,12.500683666666667,23.690382666666665,43.339332000000006,37.16540366666667,50.34502366666666,53.58998,87.900639,111.89627633333333,107.91428866666666,107.90944100000002,138.76811666666666
49,11.621316,20.60167,42.380333,37.618001,53.09375133333333,51.23662933333333,85.483392,115.27530333333334,109.39312,112.00833366666666,141.35662733333334
50,10.974963666666666,20.230134666666668,41.913350333333334,36.31138833333333,52.97303166666668,58.426301,86.39860133333332,113.45442133333331,111.58331199999999,112.31938966666667,141.77298600000003
51,12.866417333333333,19.233544666666667,40.105263,37.19075533333333,49.97030899999999,60.66926333333333,92.16094,111.78938566666666,112.28601133333335,110.05369833333333,144.00657033333331
52,10.814984333333333,20.626386333333333,41.874011333333335,41.293620999999995,48.29581566666667,62.692404,92.995723,112.681707,112.82531433333332,109.07737466666667,143.94760133333332
53,9.328126666666668,17.81002666666667,41.85207666666667,43.67669433333333,48.35399,65.78691833333333,93.45197666666667,112.59762466666666,111.38637833333333,113.63553966666666,148.017009
54,9.514967666666667,18.391927,39.925655,41.470687000000005,49.93192299999999,69.43440433333335,93.25798366666668,112.02168466666666,110.47927533333332,115.95304800000001,147.622665
55,9.653647333333334,23.99396866666667,39.958,41.119655,49.786409,68.759044,93.39443833333333,112.755378,109.21923366666665,115.941366,146.48675866666667
56,10.215441333333333,28.50365666666666,39.53035666666667,42.36062366666667,48.510312666666664,67.01556833333332,96.04732233333334,175.73134133333335,116.403421,114.71772200000002,147.12699233333333
57,11.732339666666666,30.158758000000002,37.23200166666667,41.70362133333334,48.21928333333333,65.11632633333333,102.21004466666666,176.706314,120.06028500000001,117.35367766666667,152.198394
58,11.063575666666665,30.40933633333334,36.608218666666666,42.01332766666667,46.03894566666667,64.061324,101.03003166666667,195.13607033333332,125.19733133333334,117.75223433333333,153.29472199999998
59,11.158545666666667,28.81209,35.206079333333335,40.254593,50.614357000000005,62.660694,98.89260933333333,195.99095966666667,124.55360133333333,117.889086,152.73833299999998
60,10.961691333333334,24.535894333333335,39.481957666666666,38.47638766666667,49.61562166666667,61.45302433333333,102.69602133333335,198.4546983333333,125.178337,124.09361233333334,152.13608733333334
61,11.696656666666668,21.583001,36.718289666666664,40.21835333333333,48.737367000000006,59.40699599999999,101.04203233333334,200.418154,128.2319226666667,123.12126133333334,167.026599
62,10.860999333333334,21.916389666666664,35.375595,38.917700333333336,48.228660999999995,57.14472166666667,102.82905899999999,210.42998633333332,126.22030566666666,122.471332,167.84962033333332
63,10.23833,21.229823333333332,33.967733333333335,41.47394533333333,44.932603666666665,70.87238633333334,100.74003600000002,210.61396633333334,129.36266233333333,122.884035,167.39567066666666
64,9.282588666666667,22.089004333333335,34.72161333333333,42.39837333333333,46.919266666666665,69.38226999999999,102.93030733333332,218.910376,129.36369566666667,123.09829400000001,166.08691199999998
65,9.334325666666667,20.871321,35.190979666666664,38.884957666666665,45.03337533333333,69.50775766666666,101.023992,232.99908633333334,135.39846766666668,123.15265366666667,168.12165633333333
66,9.730656666666667,19.261280666666664,32.894373,39.22661166666666,44.42469266666666,67.66470233333334,99.085331,231.902281,141.98788000000002,123.86274333333334,175.459941
67,11.420726333333334,17.837445,31.333605333333335,36.444584666666664,46.307404999999996,68.75459366666666,106.95131633333334,230.04889433333332,140.77035566666666,123.17339633333334,175.316731
68,11.306603666666668,17.46797533333333,28.505643666666668,35.77176733333334,46.12493466666667,67.566951,105.44006066666667,230.7198843333333,140.038013,128.22469033333334,175.84363599999998
69,11.096716,22.856633000000002,28.614918333333332,34.28030033333334,49.495935,67.84868266666668,105.95870000000001,230.06947833333334,140.82121833333332,127.32696533333335,174.7035976666667
70,10.387341333333334,22.085348666666665,25.75397533333333,34.161249999999995,47.702313000000004,66.499869,104.47160400000001,228.66463666666667,142.60427166666668,134.75314766666668,175.17503066666666
71,11.322101000000002,30.580361666666665,25.945981,35.022973666666665,46.71669033333333,66.255013,103.23333733333334,228.503704,148.9319803333333,133.23513666666668,177.38437633333334
72,11.980693,27.882655,29.351631666666666,41.87027666666666,44.951439,64.60666666666667,103.13367833333332,228.10626033333332,150.31504633333336,139.00733,178.82506066666667
73,10.417381666666667,30.443350666666664,27.51771633333333,38.794994333333335,46.90035133333333,68.71771766666666,104.24168966666666,226.80528933333335,150.74006699999998,138.299783,183.04538733333334
74,9.324312333333333,28.006315333333333,30.698379,39.98263666666667,44.318676333333336,71.59002633333334,105.520646,235.07491766666666,153.46129766666667,136.294683,185.64430866666666
75,9.162585000000002,24.528265,30.16201666666667,36.745707333333335,43.740352,71.56395933333334,104.91307566666667,244.98724966666668,155.127287,135.74568466666665,184.928258
76,9.799400666666665,22.633632000000002,27.50968933333333,34.82842433333334,47.713279666666665,72.73904499999999,117.12066333333333,253.61593533333334,153.692404,134.73661733333333,183.38100133333333
77,10.407050333333332,22.839625333333334,25.815725333333333,31.902313000000003,48.78632233333334,73.12274000000001,115.93635833333333,252.79466333333335,154.77498366666666,133.65960099999998,186.17232666666666
78,12.372414333333333,21.155357,25.10229766666667,30.955711999999995,51.60888033333333,72.824955,115.98229399999998,251.04093533333332,154.3063326666667,137.09870966666668,185.619672
79,10.526259666666668,18.959919666666668,30.092000666666667,37.897666,51.277081333333335,70.920626,114.46030933333333,250.07867833333333,153.078,136.94699633333335,191.76602333333332
80,10.481993333333333,20.642201333333336,28.287649333333334,34.91425533333334,49.013297,69.73910366666667,116.87326399999999,248.5943633333333,157.62631100000002,137.93873799999997,200.14508533333333
81,11.104265666666668,18.992980333333332,25.675058333333336,36.60893466666666,46.478669,70.39046266666666,116.28031700000001,247.90533366666668,157.83929833333335,137.54471133333334,199.1296613333333
82,10.865052666666665,19.271294333333334,25.513092666666665,35.308598999999994,46.97004966666666,70.37329633333333,114.81603033333333,248.41499366666667,162.1893246666667,137.1009346666667,198.75470800000002
83,10.202567,17.899592333333334,23.546695999999997,33.16656733333333,47.638574999999996,72.35908500000001,113.53007966666667,246.3847003333333,162.60409333333334,136.02097833333335,200.14476766666667
84,10.323445000000001,18.631061000000003,24.994055333333336,34.848292666666666,45.24898533333334,72.988351,111.81259166666666,245.54403633333334,160.42931866666666,137.416442,201.70831666666666
85,12.501001333333335,20.203908333333334,21.516879333333335,40.428479333333335,44.008731666666655,72.78339066666668,112.24603666666667,243.92326699999998,160.416603,137.602647,199.97191466666663
86,11.387427333333333,20.573933666666665,22.058327666666667,37.88542733333333,42.162021,72.36623766666666,110.84365833333334,244.35361233333333,162.72425666666666,139.9287383333333,200.933615
87,10.958274000000001,21.935860333333334,19.589980666666666,34.906387333333335,41.78452466666667,73.40065633333334,118.18766566666666,258.22567933333335,167.47403133333333,137.87674900000002,201.58799499999998
88,10.527054666666666,20.871877666666666,20.201683000000003,36.480983,45.747757,71.367025,119.93837366666668,256.72443666666663,168.41268566666668,141.03627233333336,201.984962
89,11.653979666666666,24.224996333333333,21.430015666666666,38.443247,45.13804100000001,69.749355,131.529093,259.87768166666666,167.58871066666666,140.60290633333332,206.31861700000002
90,10.337273333333334,23.80895633333333,19.44836033333333,36.08632133333334,43.62162,70.21101333333333,136.351347,262.3721756666667,171.00564599999998,142.615636,205.746969
91,10.145425666666666,18.95689966666667,20.346323666666667,33.314705000000004,41.452328333333334,68.75697766666667,135.55566466666667,260.723273,170.58475833333333,143.03970333333334,206.85338966666666
92,11.006991,19.521792666666666,23.741324666666667,31.463305000000002,39.33739633333334,70.22476166666667,133.21336133333332,260.1159416666667,173.35629433333335,143.53005133333332,207.73601566666665
93,10.165691,20.717223,21.984577,28.832673999999997,43.394962666666665,70.46167033333334,132.232348,259.1687043333333,173.98961366666666,143.92224933333333,207.09395433333336
94,9.458939,18.296401,20.633697333333334,32.76467366666667,42.12268166666667,71.17303199999999,130.24266533333332,258.61088466666666,172.87866300000005,143.86057833333334,206.05635633333335
95,9.290695000000001,17.936706333333333,22.168954666666664,31.804641333333336,42.95706733333333,68.97107766666666,130.97834533333332,266.608954,175.36656033333335,148.73067533333332,212.86829266666666
96,9.297688666666668,17.818928,22.76365,33.013025999999996,41.28130266666667,67.94468566666667,132.853667,266.70130066666667,176.11630766666667,149.968704,223.159234
97,9.801387666666669,19.780953333333333,21.153688333333335,39.00599466666667,40.64099000000001,66.220363,132.79255233333333,266.111692,175.19934966666665,150.54154400000002,222.939889
98,13.096333000000001,18.673340333333332,24.061998,35.48208866666667,39.15198633333333,66.131592,130.83402333333333,264.272054,177.74033533333332,150.90870866666668,221.73293466666667
99,13.298352666666666,19.487301666666667,21.377007000000003,32.578706333333336,40.679614333333326,69.52333466666666,133.27860833333332,267.74835633333333,175.90069766666667,150.35303433333334,222.62438166666666
100,12.180328666666666,18.86828733333333,24.054050333333333,29.474973666666667,43.49573466666667,67.63029066666667,130.83171833333333,272.794962,184.41732733333333,154.34360533333333,225.587368
101,11.019707000000002,18.809715999999998,21.820386666666668,36.757548,45.90535166666667,72.59496033333333,129.67872633333334,273.11730400000005,182.8527446666667,157.795032,224.88737066666667
102,11.802355666666665,20.154078666666667,23.276011,35.897096,43.558359333333335,76.75099366666666,132.0006053333333,277.985652,182.54073466666668,157.2360193333333,223.66658800000002
103,11.368990333333334,22.011280333333332,22.06969266666667,39.318959,44.602712333333336,74.30537500000001,130.9660276666667,277.853966,182.766358,164.187352,228.51268433333334
104,9.747028333333333,22.314707999999996,21.335284,36.63603466666667,46.22427666666667,74.59807366666668,137.181282,277.23662099999996,181.94611866666665,164.07497733333335,232.12067266666668
105,9.424050333333334,24.015983000000002,20.36738366666667,35.66074366666667,42.78095533333333,78.99498966666668,145.071586,276.730458,179.84406166666668,164.07465933333333,235.20437866666666
106,9.342988333333333,21.79567,20.317952,35.51260633333333,44.49057566666667,82.79641466666668,147.6482553333333,293.6262286666667,186.83330233333334,163.839658,234.69861333333336
107,9.780009666666666,21.118958666666668,20.310958,35.84702866666667,43.79471133333333,84.63970766666667,145.796935,291.46798433333333,186.230262,163.58407366666668,234.69297066666664
108,10.143995333333335,21.182695666666667,21.574656333333333,32.88610766666667,42.311906666666665,84.61364133333333,151.71623266666666,320.46175,185.0663026666667,163.623969,249.1959733333333
109,12.677669666666667,17.800012666666667,22.261063333333336,30.19905066666667,45.934677,85.723718,152.35169666666664,321.0629626666667,185.56356466666668,167.05536866666668,254.2093593333333
110,12.208700333333333,17.77807833333333,20.875295,35.391331,42.701006,84.848404,150.15411400000002,319.263379,184.79371066666667,167.99894966666668,253.65996366666664
111,10.371685333333334,16.820271666666667,22.345940000000002,34.81491366666667,41.65132833333333,83.42695266666668,151.4060496666667,319.4746973333334,186.77957866666665,176.958243,252.83972433333335
112,11.658351000000001,19.146044999999997,19.73891233333333,31.52799566666667,40.818612,82.27109933333334,149.69142266666668,317.685604,185.99939333333336,184.63754633333335,255.33294700000002
113,11.704603666666666,17.107645333333334,19.276301333333333,28.09532466666667,44.92394099999999,79.92514,149.71407233333332,316.50201466666664,191.6533313333333,189.54555200000001,259.09805366666666
114,9.832302666666665,16.203641333333334,21.166642,31.084219666666666,42.537053,80.41469266666667,154.018243,328.1202313333333,194.75992499999998,190.31000099999997,257.18601533333333
115,9.616692333333333,17.069021666666668,21.22171733333333,31.367938,40.434599,78.87705133333333,153.016647,328.3266223333333,194.163243,189.41132233333335,257.56899500000003
116,9.669701333333334,16.505082333333334,20.584662666666663,36.624193,45.092980000000004,92.530012,151.15396166666667,327.478568,192.74600333333333,189.48173466666665,258.5913336666667
117,9.997288666666668,17.701307999999997,23.452679333333332,33.487002,47.12541933333333,95.69938966666666,153.987328,325.59831966666667,192.05466933333332,188.678662,258.80066566666665
118,10.728677,19.277016333333336,25.01432133333333,31.62042333333333,44.79138066666667,93.70239566666667,153.82965433333334,332.79005666666666,190.79732933333332,188.107093,257.7429613333333
119,13.233740666666668,24.846315333333337,26.446025000000002,29.862562666666662,42.11266833333334,93.73362866666668,152.42266600000002,331.24430966666665,190.90262999999996,186.97468433333333,258.04766033333334
120,11.750300666666666,24.617036666666664,26.915153,26.694695333333332,45.506716000000004,96.76694866666666,154.11472366666666,330.5183253333333,193.56067966666663,187.04907133333333,263.694048
121,10.832071666666666,21.948257666666667,24.170319333333335,24.951298999999995,43.455283,95.987002,152.36870466666667,330.74768366666666,192.50297533333332,186.02005633333332,264.821609
122,12.689988,19.591967,25.265376,24.526993333333333,43.23267966666666,93.708356,152.28772166666667,328.855435,200.069666,195.25742566666668,264.2857236666666
123,11.938651333333333,19.161700999999997,27.867238,24.27132933333333,40.03063833333333,91.19939833333335,150.631984,327.6516593333333,198.805729,196.91769266666665,264.8607093333333
124,10.170619,19.396623,25.550683333333335,22.806564666666663,41.90540333333333,88.7417,150.56419333333335,327.257315,203.38527399999998,196.6839633333333,265.87827999999996
125,10.525623666666666,18.241882333333333,24.593989333333337,21.861712666666666,39.23265133333334,89.27067133333333,151.40795699999998,326.32271399999996,215.99030433333334,196.40167566666665,273.6166313333333
126,12.060642333333334,16.669034999999997,25.56363766666667,24.541775333333334,37.779728999999996,90.577284,154.22900533333333,338.55573366666664,216.99595433333334,198.69168566666667,280.11608099999995
127,11.304775666666666,17.819324666666667,25.020281333333333,26.344060666666667,36.95368766666667,91.08837466666667,157.63235033333333,339.0700023333333,216.93229666666664,198.41432566666666,280.6223233333333
128,9.913046999999999,17.191012666666666,21.588007333333334,24.497747333333333,40.01569733333333,90.61145800000001,155.81409133333332,338.2983206666667,216.43535333333332,206.80872599999998,287.59463666666664
129,11.506397999999999,16.98271433333333,22.344669,23.298025,42.45527566666667,89.175701,165.51868166666668,338.12793066666666,215.75029700000002,206.03028933333334,288.0453263333333
130,11.702696333333334,17.359257,21.234035333333335,22.258679333333333,42.22170500000001,92.032989,164.02697566666666,336.794297,217.19765700000002,208.44364166666665,292.6873366666667
131,10.672251333333334,17.766634666666665,20.634412666666666,24.820327666666667,40.86629533333333,91.695309,164.20300799999998,339.0250203333333,215.3933843333333,209.7836333333333,292.48174
132,9.42564,20.013968666666667,19.40099366666667,30.899922000000004,42.977651,90.16331033333331,163.631439,339.15472066666666,220.06209733333333,210.97795166666666,301.8047013333333
133,10.816971333333333,19.042651333333335,20.52497866666667,30.280669333333332,39.626598333333334,90.76197933333333,162.24996233333334,338.3436203333333,219.79435266666667,211.090565,306.84797
134,10.112444333333334,21.387974333333332,19.51368666666667,29.016335666666667,43.518543333333334,93.80332633333335,161.19456300000002,348.7080733333334,220.479329,214.822372,308.39467033333335
135,9.672403,22.385120333333333,22.485335666666668,24.90870133333333,41.26938166666667,93.49934266666666,161.487977,349.10090766666667,221.61364533333335,217.93039666666667,313.908656
136,9.328285666666668,22.10601166666667,19.16813833333333,28.625011666666666,38.269997,93.61108166666668,162.13870033333333,349.518299,227.85369566666668,219.687303,315.32192233333336
137,9.522358333333335,18.968741333333334,21.685044,25.842110333333334,35.51435466666667,91.32989233333332,159.83867633333332,351.6102633333333,226.86926533333335,225.1460553333333,313.7698173333334
138,11.143604666666667,17.679452666666666,21.835089333333332,25.43489166666667,36.09164566666667,88.23498066666667,163.3050443333333,351.99530933333335,225.73939933333335,224.11632533333332,327.18833333333333
139,12.715021333333333,18.367926333333333,23.94994133333333,25.975068333333336,34.806013,88.11926866666666,169.13867000000002,354.06001433333336,225.8570196666667,223.96270433333333,326.954285
140,12.506644,16.817252,21.85607,26.56944633333333,35.32139466666667,86.272319,170.668364,352.2703646666667,226.8349333333333,224.1423126666667,350.1146633333333
141,11.169990333333333,16.740401666666667,21.813710666666665,26.899974,41.64608333333334,84.234953,169.86942266666665,354.06708733333335,226.14606233333333,224.71189533333336,357.0739426666667
142,10.524988,15.620947333333334,23.431062666666666,25.85768733333333,41.408936000000004,84.55777166666667,170.38401000000002,353.58031600000004,225.1639366666667,229.8922543333333,366.14473633333336
143,19.911289333333333,16.185284,22.361358,26.511510333333334,44.994672333333334,83.605687,169.24365366666666,363.61662533333333,225.36190366666665,228.61154866666666,368.023952
144,18.091678666666667,15.640735333333334,24.672667,24.866740000000004,46.50394166666666,91.06675766666667,167.25905733333335,362.47070633333334,227.16204333333334,228.57904433333331,366.0416603333333
145,15.280326333333335,16.956727,21.907329333333337,24.272679999999998,43.49096566666666,92.04403533333334,171.63364066666668,369.317293,227.741321,227.4007,366.9460613333333
146,12.389262333333335,17.325322,20.88324233333333,25.163650333333333,41.38128,89.73995833333333,174.28501466666668,371.20072066666665,228.2892863333333,226.29165633333332,366.5373326666667
147,13.476371666666667,15.843391666666667,22.886991333333338,23.450374666666665,39.786021,88.59022433333332,174.6347746666667,373.2106686666666,226.30898166666665,227.43566866666666,365.37210166666665
148,11.787334666666666,18.379052333333334,19.911607,24.046739333333335,39.62397566666667,88.67041233333333,173.76836166666666,372.57862066666667,227.98689199999998,228.38377933333334,364.70222433333333
149,13.402621333333334,22.032657999999998,19.744634666666666,23.216724666666664,38.526376,86.25022566666667,171.93929366666666,371.2944186666667,228.63928499999997,227.310022,363.716046
150,12.616952,22.44599633333333,18.962701,22.987048,35.726706,86.531559,170.69101333333333,369.781653,228.91465866666667,229.73028766666667,366.76001533333334
151,11.249939666666668,21.806955666666667,19.53895866666667,22.658984,33.77970066666666,89.576006,174.41391966666666,374.3956086666667,228.06938533333332,228.92665866666667,370.42800600000004
152,10.050296333333334,20.529349999999997,17.811298666666666,26.898940333333332,33.738931,88.39432399999998,174.58971366666665,385.20868633333333,233.95172766666667,229.10833366666665,376.02837900000003
153,10.658582000000001,18.55262133333333,21.886269333333335,27.004401333333334,33.13295033333333,87.34496433333334,170.34665700000002,385.9953086666667,233.23877633333333,235.34464833333334,376.11532200000005
154,10.870694999999998,17.40996,18.838723333333334,26.802937333333333,34.669955333333334,88.89929466666668,170.46801266666668,385.813236,240.13137833333334,235.80773666666664,376.37074766666666
155,10.214011000000001,16.87367766666667,21.823565,26.838620333333335,36.18137066666667,88.06737266666669,171.514352,388.3043923333333,240.04459366666666,233.761072,374.7863766666667
156,9.314696,17.838955,19.942283333333332,26.129325333333338,35.346667,87.62367566666666,173.10396833333334,393.59029133333337,251.04888300000002,238.806327,378.37028533333336
157,11.682907666666665,16.978979,25.054375333333336,22.768656000000004,43.20041333333334,85.434993,172.7467376666667,393.35378,254.9916896666667,239.37042566666665,379.54902666666663
158,10.929743666666667,16.85261733333333,27.20300333333333,24.607260666666665,43.766657333333335,85.05598666666667,171.17706933333332,399.824222,255.04938733333333,239.20241966666666,386.84034333333335
159,10.141293333333335,16.24822633333333,27.419010666666665,24.71232433333333,40.80200166666667,90.18993366666666,169.75196233333335,398.2265,253.18431833333332,248.3303546666667,392.6603
160,13.750552999999998,16.90530766666667,25.603374000000002,22.506714333333335,44.34331266666666,88.56169399999999,168.91296733333334,397.99388266666665,250.82071599999998,248.245398,393.6009406666667
161,11.481603,17.360289666666667,22.771994666666668,25.737762333333336,46.38671866666667,92.228651,169.43192466666667,409.36811766666665,252.125263,250.0263053333333,391.69263833333326
162,10.783751666666666,17.610311666666664,23.92005933333333,29.151678,43.969552,92.89042166666667,171.23762766666667,408.21258233333333,254.80135266666665,249.44718699999999,393.92733599999997
163,11.917114,19.385338,23.875315999999998,27.070999,42.834281999999995,92.660983,172.278245,407.8454173333333,254.294634,249.214649,395.166
164,10.248581666666666,22.182067333333332,21.449645,29.73167066666667,40.981293,93.38847766666667,179.745992,405.908028,253.79165,249.11530833333336,434.704383
165,11.047363333333331,23.137092666666664,18.373727999999996,28.077602333333335,39.802630666666666,91.11309066666666,177.78595299999998,407.34537433333327,253.131628,251.0313193333333,436.728319
