0,1478190961400304079,1478190961402023077
1,1478190961402282953,1478190961404871940
2,1478190961403688907,1478190961406038045
3,1478190961405337095,1478190961407563924
4,1478190961407006025,1478190961408628940
5,1478190961408886909,1478190961409996986
6,1478190961410346031,1478190961411623954
7,1478190961412004947,1478190961413322925
8,1478190961413825988,1478190961415271997
9,1478190961415535926,1478190961416820049
10,1478190961417069911,1478190961418395996
11,1478190961418675899,1478190961419938087
12,1478190961420340061,1478190961421621084
13,1478190961422004938,1478190961423269987
14,1478190961423670053,1478190961424936056
15,1478190961425337076,1478190961426577091
16,1478190961427004098,1478190961428283929
17,1478190961428672075,1478190961429939031
18,1478190961430340051,1478190961431586980
19,1478190961432005882,1478190961433259963
20,1478190961433671951,1478190961434942007
21,1478190961435338020,1478190961436594009
22,1478190961437005043,1478190961438380956
23,1478190961438672065,1478190961440010070
24,1478190961440340042,1478190961441692113
25,1478190961442004919,1478190961443351984
26,1478190961443672895,1478190961445065021
27,1478190961445337057,1478190961446691989
28,1478190961447007894,1478190961448384046
29,1478190961448674917,1478190961450031042
30,1478190961450342893,1478190961451705932
31,1478190961452004909,1478190961453380107
32,1478190961453671932,1478190961455008983
33,1478190961455338954,1478190961456696987
34,1478190961457006931,1478190961458363056
35,1478190961458676099,1478190961460022926
36,1478190961460341930,1478190961461687088
37,1478190961462007999,1478190961463352918
38,1478190961463675022,1478190961464838981
39,1478190961465351104,1478190961466716051
40,1478190961467006921,1478190961468381881
41,1478190961468674898,1478190961470015048
42,1478190961470340967,1478190961471699953
43,1478190961472007989,1478190961473330974
44,1478190961473674058,1478190961475023984
45,1478190961475341081,1478190961476692914
46,1478190961477008104,1478190961478367090
47,1478190961478677034,1478190961480029106
48,1478190961480340003,1478190961481657028
49,1478190961482003927,1478190961483359098
50,1478190961483680009,1478190961485032081
51,1478190961485338926,1478190961486692905
52,1478190961487008094,1478190961488382101
53,1478190961488677024,1478190961489820957
54,1478190961490346908,1478190961491504907
55,1478190961492012977,1478190961493207931
56,1478190961493678092,1478190961494772911
57,1478190961495346069,1478190961496521949
58,1478190961497013092,1478190961498330116
59,1478190961498680114,1478190961500041007
60,1478190961500341892,1478190961501701116
61,1478190961502005100,1478190961503348112
62,1478190961503674983,1478190961505017995
63,1478190961505338907,1478190961506648063
64,1478190961507009029,1478190961508284091
65,1478190961508676052,1478190961510027885
66,1478190961510339021,1478190961511696100
67,1478190961512007951,1478190961514976978
68,1478190961515225887,1478190961517688989
69,1478190961515789985,1478190961518160104
70,1478190961517024040,1478190961519402027
71,1478190961518750905,1478190961519968032
72,1478190961520356893,1478190961521713018
73,1478190961522008895,1478190961523353099
74,1478190961523674964,1478190961525010108
75,1478190961525342941,1478190961526705026
76,1478190961527007102,1478190961528374910
77,1478190961528676033,1478190961530009984
78,1478190961530342102,1478190961531675100
79,1478190961532010078,1478190961533355951
80,1478190961533674001,1478190961535012006
81,1478190961535341024,1478190961536700963
82,1478190961537009000,1478190961538368940
83,1478190961538676023,1478190961540024995
84,1478190961540340900,1478190961541685104
85,1478190961542007923,1478190961543350934
86,1478190961543674945,1478190961545026063
87,1478190961545341968,1478190961546678066
88,1478190961547008991,1478190961548377037
89,1478190961548675060,1478190961550034046
90,1478190961550338983,1478190961551675081
91,1478190961552010059,1478190961553354978
92,1478190961553675889,1478190961555027008
93,1478190961555342912,1478190961556705951
