0,1484674618431829929,1484674618452465057
1,1484674618433248043,1484674618453027963
2,1484674618438117980,1484674618468324899
3,1484674618443120002,1484674618470465898
4,1484674618448158025,1484674618475991010
5,1484674618453720092,1484674618476708889
6,1484674618458146095,1484674618481570005
7,1484674618463144063,1484674618485829114
8,1484674618468790054,1484674618490634918
9,1484674618473201036,1484674618491061925
10,1484674618478173971,1484674618498958110
11,1484674618483206987,1484674618503654003
12,1484674618488168001,1484674618512434005
13,1484674618493170976,1484674618520581960
14,1484674618498158931,1484674618521537065
15,1484674618503288984,1484674618526961088
16,1484674618508218050,1484674618530827999
17,1484674618513164043,1484674618531579971
18,1484674618518150091,1484674618538290023
19,1484674618523202896,1484674618542774915
20,1484674618528146028,1484674618548192977
21,1484674618533198118,1484674618553669929
22,1484674618538760900,1484674618559034109
23,1484674618543487071,1484674618561734914
24,1484674618548722982,1484674618565675973
25,1484674618553272008,1484674618572165012
26,1484674618558180093,1484674618575041055
27,1484674618563240051,1484674618583395004
28,1484674618568170070,1484674618585612058
29,1484674618573287010,1484674618591794013
30,1484674618578183889,1484674618594983100
31,1484674618583847999,1484674618601769924
32,1484674618588298082,1484674618606868028
33,1484674618593169927,1484674618620641946
34,1484674618598176002,1484674618629441022
35,1484674618603153944,1484674618630711078
36,1484674618608189105,1484674618631238937
37,1484674618613126039,1484674618631758928
38,1484674618618139982,1484674618642227888
39,1484674618623142957,1484674618643054962
40,1484674618628165960,1484674618647754907
41,1484674618633155107,1484674618653145074
42,1484674618638154983,1484674618659465074
43,1484674618643692016,1484674618662484884
44,1484674618648677110,1484674618671431064
45,1484674618653726100,1484674618674478054
46,1484674618658194065,1484674618679322957
47,1484674618663294076,1484674618682812929
48,1484674618668160915,1484674618687614917
49,1484674618673285961,1484674618691473960
50,1484674618678181886,1484674618697562932
51,1484674618683598995,1484674618699158906
52,1484674618688338994,1484674618708519935
53,1484674618693422079,1484674618720771074
54,1484674618698375940,1484674618721575975
55,1484674618703187942,1484674618726273059
