id,mean_time_ms_200,mean_time_ms_400,mean_time_ms_600,mean_time_ms_800,mean_time_ms_1000,mean_time_ms_1200,mean_time_ms_1400,mean_time_ms_1600,mean_time_ms_1800,mean_time_ms_2000
0,1.747608,1.9728343333333331,2.19202,2.1353560000000003,1.771927,2.5312103333333336,2.6180745,3.639618666666667,2.4679499999999996,4.410425666666666
1,1.839638,1.924594,1.818895,2.4019083333333335,3.2135249999999997,2.9056076666666666,3.628373,4.547277666666667,3.2880303333333334,4.978259333333333
2,1.286745,1.6500153333333334,2.158721,3.3562976666666664,2.9165745000000003,3.064076,3.5990475,4.768292,3.470103,5.175272333333333
3,1.122634,1.2915926666666666,1.3272760000000001,3.041745,2.6688574999999997,3.139655,3.4235715,4.873673,3.8256650000000003,6.318649000000001
4,1.1060236666666665,1.253446,1.9137063333333335,2.1663506666666668,2.1899935,3.4843286666666664,3.7078860000000002,4.963954333333333,4.424334,7.434606333333334
5,1.1060236666666667,1.1936823333333333,1.2543203333333333,1.5767413333333333,1.5074015,3.436724333333333,4.006028000000001,5.469719333333333,5.367676333333333,7.360060999999999
6,1.085599,1.1847016666666668,1.0623936666666667,1.169125,1.147985,3.10866,3.673434,5.0287250000000006,6.15112,7.795254333333333
7,1.042763,1.184781,0.9933313333333333,1.218716,1.394868,2.8710366666666665,3.262997,4.948377333333333,5.882342666666666,7.471084666666666
8,1.7583376666666666,1.2950103333333332,0.9809336666666666,1.283725,1.159429,2.4600823333333337,3.4599305,4.559198666666667,5.436659,7.202386999999999
9,1.014074,1.1959866666666665,0.9826026666666667,1.1336006666666667,1.197457,1.9253093333333335,3.322482,4.506111,5.127588666666667,7.630983999999999
10,1.129945,1.216014333333333,0.9983376666666667,1.1653106666666668,1.2718435000000001,1.5906493333333334,2.717614,4.590670333333334,4.997015,7.526318
11,1.0763010000000002,1.2392206666666665,1.028379,1.10809,1.210332,1.3353030000000004,2.3959875,4.926681666666666,4.7432576666666675,7.515112666666666
12,1.0962486666666666,1.2592476666666668,1.0070006666666667,1.058658,1.0964874999999998,1.2922286666666667,2.2960905,4.865726,4.224936333333333,7.723728666666666
13,1.1006989999999999,1.211643,0.9963513333333333,1.029253,1.4404453333333331,1.1556149999999998,2.36547,4.861037,4.315933,7.219235
14,1.1186596666666666,1.20004,1.0270276666666667,1.11564,2.2903283333333335,1.3673306666666667,2.15447,4.398981999999999,4.292329333333334,7.435718666666666
15,1.090606,1.249949,0.9640059999999999,1.3234616666666668,2.0226640000000002,1.3797283333333332,2.0889040000000003,4.102945666666667,4.451036666666667,6.79032
16,1.1430580000000001,1.2869836666666667,1.0049346666666665,1.3843376666666665,2.189954,1.2456576666666666,1.538992,4.1273436666666665,4.054705666666667,6.281932333333334
17,1.0174116666666666,1.3215543333333333,0.9630523333333333,1.419624,2.001762333333333,1.1710323333333335,1.742363,3.952344333333333,3.620704,6.197611333333334
18,1.0979966666666667,1.277685,1.0609629999999999,1.5985969999999998,1.8665793333333334,1.2419223333333334,1.8479830000000002,4.446665333333333,2.768755,7.306575666666666
19,1.0849633333333333,1.3167853333333333,1.005014,1.3403893333333334,1.5629926666666665,1.2656049999999999,2.1874905,4.645029666666667,2.7437210000000003,6.987015333333333
20,1.1476673333333334,1.3240176666666665,0.9911059999999999,1.474937,1.2452599999999998,1.207908,2.172947,4.424889666666666,3.0989649999999997,6.589095
21,1.1016523333333332,1.3217130000000001,1.0427636666666666,1.625697,1.1846223333333334,1.151641,1.935124,4.490296,3.434260666666667,6.592353
22,1.0920363333333334,1.320362,1.0462603333333333,1.479069,1.1933646666666669,1.0987123333333333,1.9869805,4.27564,3.2852493333333332,7.008393666666667
23,1.17302,1.3039910000000001,0.9863373333333333,1.4603929999999998,1.2479623333333334,1.5594163333333333,1.9218925,5.024353333333333,3.287633,6.952365333333333
24,1.1333623333333331,1.2946126666666666,1.0469753333333334,1.463254,1.2263456666666668,1.4273323333333334,2.229452,5.029678333333333,3.925005666666667,7.7264306666666664
25,1.124541,1.318693,1.0454653333333332,1.457612,1.1933643333333332,1.6753676666666666,1.7690655,4.613876333333333,4.296938333333333,7.863680333333334
26,1.1323290000000001,1.316309,1.0279023333333333,1.4654,1.0873473333333334,1.6966656666666668,1.6019345,4.203876,4.008611,8.088111666666668
27,1.097679,1.3270380000000002,1.1232689999999999,1.4610296666666667,1.2839636666666667,1.8683276666666664,1.6844275,4.271427333333333,3.837109,8.287668333333334
28,1.125018,1.3163883333333333,1.0053313333333334,1.4483133333333331,1.2086236666666668,1.3952256666666667,1.27542,4.527966,3.905694,8.617400666666667
29,1.1333623333333334,1.2993816666666667,1.092037,1.653989,1.1256536666666668,1.1339186666666665,1.5125275,4.334370333333333,4.016955666666667,8.413950666666667
30,1.1552966666666666,1.3066926666666667,1.2741086666666666,1.4575323333333332,1.1808873333333334,1.1100766666666668,1.1935235,4.311084666666667,4.534721666666666,8.328994333333334
31,1.1312963333333332,1.3743243333333333,1.0433993333333333,1.4380616666666668,1.1479853333333334,1.3229049999999998,1.2300015000000002,4.651069666666666,4.240354,8.072614666666666
32,1.1246203333333333,2.968152,0.9993713333333334,1.4472800000000001,1.3540590000000001,1.252333,1.372576,4.862706,3.979763,8.187293666666667
33,1.106421,1.6593933333333333,0.9922979999999999,1.4083386666666666,1.2497106666666669,1.082023,1.432896,4.83195,3.632624666666667,7.973671
