id,mean_time_ms_10,mean_time_ms_20,mean_time_ms_30,mean_time_ms_40,mean_time_ms_50,mean_time_ms_60
0,70.72973266666668,74.17297366666668,74.93726400000001,74.169636,70.39332399999999,71.86770433333334
1,89.188337,97.92431166666667,99.89738433333333,102.081299,97.86295866666667,99.40369933333334
2,57.768345000000004,77.27098433333333,95.97929266666667,106.413682,110.00164366666667,116.824627
3,58.005969,64.28837766666666,92.85330766666665,109.95928400000001,121.02127066666667,129.62198266666667
4,57.965039999999995,61.622301666666665,88.63059700000001,113.72860233333334,131.11265533333332,144.550403
5,57.962656,62.85158766666667,85.80072700000001,118.28772266666665,140.12408233333335,158.703725
6,58.069070333333336,61.71313899999999,81.35294866666668,123.90502299999999,149.574121,169.58896333333334
7,57.974973999999996,61.11399333333333,77.35300033333333,127.02194866666666,159.63268266666668,185.695966
8,58.036883666666675,60.825029666666666,73.15762866666667,131.25673966666668,168.39504200000002,198.954582
9,57.99563733333333,60.69707866666666,68.090995,135.65071433333333,178.2103373333333,210.5127176666667
10,58.050632,60.53964333333332,66.36667233333333,139.55465933333335,188.54029966666667,223.9657246666667
11,57.92593933333333,60.489972333333334,64.51702133333333,144.18927833333333,196.55593233333335,236.96931233333336
12,58.09593166666667,60.30400566666666,64.34988966666667,149.00533366666667,207.49664300000003,252.2484456666667
13,57.962656,59.88295900000001,64.564705,152.92501466666667,215.17006533333333,266.132434
14,57.97561033333333,60.06073933333332,64.34965166666666,157.14899733333334,225.13333966666667,278.0483563333333
15,57.99833933333333,60.153007333333335,64.43969433333332,161.60233833333334,234.20008033333332,292.4389836666667
16,58.01256466666666,60.13743066666666,64.155658,165.7148996666667,243.46470833333333,305.199067
17,57.91687966666667,60.09666133333334,64.37937433333333,170.119683,252.48360633333334,317.479372
18,58.082342000000004,60.30297266666667,64.531088,174.57461333333333,261.7367106666667,329.1753136666667
19,58.016618333333334,60.10063466666667,64.244032,178.50399033333335,271.1566286666667,340.47468533333335
20,58.00128,60.090700999999996,64.463774,182.80537933333335,280.0174553333333,355.8146953333333
21,58.002074666666665,60.16365666666667,64.32970399999999,187.15540566666667,291.32994,368.96204966666664
22,58.03171833333334,60.10230366666667,64.37865866666668,191.63370099999997,298.099041,377.8963086666666
23,58.175643,60.21896999999999,64.37873833333333,195.88597633333333,307.74394666666666,393.2626246666667
24,58.40460466666667,60.12193366666667,64.40067266666667,200.31102466666667,316.92266466666666,405.60197833333336
