id,2 Nodes,4 Nodes,8 Nodes,16 Nodes,32 Nodes,64 Nodes,128 Nodes,256 Nodes
0,23.084958333333333,32.836358,55.53714449999999,94.85579541666668,240.12534329166667,225.51366691666666,693.5264157864582,3167.2705314812492
1,26.030301999999995,37.12749483333334,66.56199683333334,138.00283275,271.00597818750003,307.64785658333324,981.1370298229166,2364.2095983093723
2,27.06933033333333,46.308755999999995,74.60703458333334,152.82283220833332,315.5704041458333,407.75765972916673,1427.476545135417,2698.5285252437507
3,26.185989333333335,53.42054383333333,115.67548925000001,179.64538929166667,374.70818568749996,520.7106942708334,1663.3908276822915,2919.449630349999
4,26.875972666666666,54.310282,131.97513433333333,194.72021841666665,422.34069104166673,611.81320246875,2039.8113305260415,3182.054933165624
5,32.745996999999996,75.2108495,137.8570000833333,205.33574620833338,456.0477237083332,691.125112208333,2375.191135984375,3423.6003398562475
6,30.290364999999998,79.00067183333333,151.80049358333335,218.712012,487.24178977083324,798.6379141145834,2747.295077833334,3776.7987281187525
7,31.02191266666667,80.43444166666667,177.90393058333333,250.96999599999995,513.1726712291668,886.0681255520835,3010.640931640625,3975.730512249999
8,31.12037966666667,88.12534833333332,183.1486025,267.07512141666666,566.3771182291667,984.899347083333,3376.8398886145824,4335.900134612499
9,29.836972333333335,97.875317,184.71606575,283.2795282083334,627.7142266875002,1068.8024163958335,3650.158749302083,4571.899009531247
10,37.07098966666666,99.25814466666667,192.06472250000002,310.64878912499995,708.0558439583333,1156.113353875,3962.6835013645814,4852.3962118312475
11,36.16293233333334,100.09201366666666,214.06853175,343.10360749999995,758.17247725,1244.683456895833,4215.051557812502,5093.8497453906275
12,35.74236233333333,108.97588733333333,213.86963116666664,366.68987062499997,799.6410927500001,1342.2035649791662,4583.683956432293,5373.373331875002
13,36.746581,116.39821533333334,216.71936925,380.9937834999999,851.2897590416665,1428.1396592812505,4813.521237432292,5625.441109415627
14,43.69751633333333,117.57584416666668,221.5491135833333,396.1060145833333,886.5746954374998,1507.9470450833333,5055.973539708332,5835.1731926124985
15,47.456979999999994,121.07797416666666,259.0263488333333,411.0994536666667,912.4520768124999,1620.3352709791664,5452.61085527604,6149.416438468747
16,45.85830366666667,123.33619583333332,264.54196383333334,429.87268162500004,952.8641303333333,1698.6873498333332,5719.949214416669,6457.204915571875
17,47.283014,124.71377866666667,267.8901155,525.8549451250001,1005.6403080833333,1798.1656913229162,5979.592565505209,6752.234657962619
18,50.31871833333333,126.18565566666666,307.8881503333334,557.2403470416667,1034.3397756875002,1897.535825770834,6191.829773795809,7026.896443333331
19,52.862246666666664,137.3768645,359.47871224999994,586.2656533749999,1067.776193125,2034.805536197917,6521.268222958117,7336.277138728978
20,53.816317999999995,137.100021,362.8640970833333,602.5474767916666,1113.6554877291671,2182.2239359166656,6660.221264638743,7605.277751436138
21,51.693360000000006,154.08198050000001,392.38442975000004,630.1203468333334,1166.6664531458334,2268.4621685625,7008.1847200575885,7857.732961630434
22,55.35403866666667,152.58999683333334,408.9450835,648.0779845416666,1187.670757270833,2362.099076291667,7266.81134339791,8044.921821006209
23,54.684956666666665,157.40013116666668,440.16595691666663,660.7938707916667,1243.4084267083333,2458.86821796875,7601.566686696333,8289.144803279505
24,54.79669566666667,177.93095100000002,460.34836775,677.6175797499999,1283.5992176666664,2548.4801282604167,7854.991361130891,8442.221059139325
25,52.258570666666664,179.084301,463.66278325,705.1918604583334,1313.3966675416664,2653.7083858958335,8136.148777350784,8652.040898796296
26,56.87006266666666,187.67416483333332,472.3207751666667,741.9389982916667,1369.4224705624995,2750.686675250001,8354.721303999999,8822.71480412963
27,60.087363,191.4129655,488.78248549999995,754.0790636666667,1424.390450125,2878.847653697918,8677.125251722511,9060.518452419752
28,57.74839733333334,191.51306166666666,518.5299316666667,777.2351700833333,1459.9564275000002,2983.6821780208334,8917.028415890052,9215.806274524684
29,57.361364333333334,193.18278650000002,523.0457585,791.2169198333332,1501.0517388541673,3079.5736859270824,9151.018500947646,9390.317663709871
30,56.226969,199.82858483333334,545.0600585,820.2015060416667,1554.5544127083333,3181.550542552084,9439.219794376962,9600.855948731489
31,56.43431333333333,203.3843201666667,573.2669234166667,836.4694317083334,1592.9718862291663,3274.0458646874995,9709.398847607334,9812.036564308637
32,60.686350000000004,204.03730883333333,605.8029331666667,871.1221515416664,1625.531365541667,3395.1323504479174,10027.487394015707,10011.65004709288
33,59.98659133333333,207.3996861666667,619.1452545000001,920.3545849166667,1676.0340283750002,3514.212829322916,10294.975585335078,10274.700516882356
34,61.61332133333334,213.99716566666666,626.6366243333333,934.3490004166666,1732.213099875,3629.6917547708326,10585.861754421056,10509.461845786383
35,65.60707066666667,214.27909533333332,651.0198911666666,951.5178105416667,1754.873817125,3737.103514447916,10883.6605686842,10681.787755120742
36,62.15071666666666,223.66333016666667,657.6218405833333,958.912064625,1792.6639268750005,3841.5230214687494,11201.78153266316,10860.296476724454
37,59.692303333333335,225.8443035,689.7253393333334,972.4755685,1827.2967984999998,3929.9201866145836,11440.995890210526,11043.464760325083
38,63.872734666666666,254.26296416666665,712.2826774166666,992.2836819999999,1890.022267916667,4046.800961114583,11734.01412462105,11093.26926790966
39,62.897682,256.65100433333333,717.1681124166668,1034.9380770833334,1928.0220567916667,4156.769382458333,11990.2489762421,11233.991008635514
40,60.73300033333334,257.40615533333334,717.1903451666667,1043.0424214166667,1982.8606992083335,4282.735280760417,12287.991316678948,11227.337516095975
41,61.183929,262.199839,720.9293244166666,1067.6931738333335,2030.7052334166672,4392.928833739585,12583.114864942108,11437.300190496899
42,66.050291,266.54628933333333,766.937415,1101.6553839166668,2099.036355749999,4505.956647260418,12946.893784547869,11529.892332810563
43,65.00959366666667,278.69812616666667,767.72950075,1129.6516755000002,2124.3272076666667,4595.322335791669,13130.838239393626,11746.884990906832
44,63.539107666666666,282.04298033333333,774.1636235833334,1142.7528560416667,2164.1421816041666,4684.760207885417,13409.588291324464,11921.643615894085
45,66.55844066666667,285.3068115,797.3623671666666,1179.4816852083334,2221.2913335208336,4790.992863468749,13654.566040659582,12029.24984989688
46,65.38208333333334,285.0126825,818.2833394999999,1224.9675295,2260.621691770833,4905.1358848750015,13936.228352654261,12189.23181429154
47,68.22133033333333,296.6815235,821.35053475,1251.417547625,2311.7763398958336,5056.981042031249,14256.464318994678,12410.062037927673
48,70.7256,298.4286941666667,824.7698545,1264.2247973333333,2336.6977025625,5195.544588135416,14481.073574824457,12616.667910176107
