id,2 Nodes,4 Nodes,8 Nodes,16 Nodes,32 Nodes,64 Nodes,128 Nodes,256 Nodes
0,16.648610666666666,22.28629566666667,42.18259718181818,119.58247445833335,251.7577905416667,282.0153012812501,629.0644370104167,1522.8666243284028
1,21.585384666666666,34.268141,55.038928545454546,148.03375791666667,284.668107875,373.2346792916667,883.3810463489584,1675.5741602366854
2,26.209751666666666,36.97836383333333,64.86654309090909,181.6722452916667,350.74126222916675,497.8831186875,1308.1842276354173,2161.7334692958584
3,26.64136866666667,36.662697666666666,90.4379541818182,272.42654575,397.9627638333333,597.5988954374998,1560.31658134375,2544.2446152603534
4,25.133371666666665,37.451307,103.23916772727274,378.47998712500004,469.51103210416665,682.4108785104166,1961.5507212812493,2999.790174029584
5,24.267038,40.11372716666666,106.42264099999998,399.87505475000006,519.703209375,756.0724094374999,2247.952694708334,3312.9337546508855
6,25.198221333333333,39.135456166666664,113.05956409090909,431.0423632083334,584.9046061458332,854.7879631666666,2635.4310909947912,3830.0783683550303
7,24.430275000000005,42.90548950000001,129.4263710909091,459.43755899999996,658.8291030208333,955.8043579583332,2898.319013411459,4082.202998852072
8,24.06756066666667,51.4480275,132.66389999999998,472.05859425,702.8012971041666,1054.379661885417,3282.5241312343715,4555.4784917189345
9,22.519667666666667,55.544495500000004,137.61305800000002,522.6344862916666,789.9452944166666,1150.2966136145835,3562.5908089114596,4861.414797923077
10,22.88564033333333,56.981643166666665,157.91268772727275,555.7517607916667,843.8738336875,1246.0904717604167,3973.5400701770836,5318.447963297941
11,22.438049000000003,57.35429116666666,158.04592045454544,561.9240404166667,879.1420460416666,1361.499021479167,4260.019463796874,5660.631968708823
12,22.471746333333332,59.52433716666666,161.99406718181817,598.8870859166667,942.8137590625,1471.1194709270837,4643.435088291665,6156.116522079413
13,23.991664333333333,58.578650333333336,160.68963590909095,613.4091814999999,994.4072811666668,1571.0034097500002,4933.363600281249,6528.061977561767
14,22.610664333333332,63.007632666666666,162.49190672727275,627.3457010416666,1032.3189894791665,1668.4731145937503,5184.3857429531245,6859.031853273535
15,21.105289666666664,64.82183916666666,161.1259631818182,638.5035515,1065.570269979167,1771.633677197917,5556.960639895835,7337.130845950004
16,27.42767333333333,65.92043249999999,175.47022218181817,660.9723766666666,1100.0512142500002,1891.8930465937501,5848.654703546876,7687.779399920593
17,24.14369566666667,70.095539,177.84901118181816,668.8247025416666,1156.2519372500003,2019.6970874687493,6224.96444488542,8213.48436159117
18,25.001367,69.9474415,175.83073245454545,705.0057052916667,1211.6657097708332,2143.5175661666667,6506.74549613542,8524.024713717645
19,23.403644333333332,71.6771285,175.75045072727275,751.0729431249998,1282.7233771458334,2239.0325839166667,6902.898650588541,8926.287765361762
20,22.344668333333335,74.7656425,201.7576694545455,759.2464684166666,1328.5041402916663,2327.178518,7173.690458124998,9243.431814258058
21,23.262023999999997,90.85309483333333,202.17752427272725,767.4271265416666,1390.1242663125001,2418.383826864583,7576.563345848958,9653.360568999999
22,24.46095133333333,89.33031583333333,208.17112936363637,777.8209250000001,1436.8898073958337,2508.8246266562496,7845.4217923020815,9984.078265067246
23,24.075985,89.11863966666665,218.4480971818182,797.0956365833332,1489.3990853541666,2610.6802871770838,8235.938560218749,10440.14497804678
24,22.729714666666666,87.64660349999998,225.34058309090906,834.0657453749999,1536.1660668958332,2714.3156826354175,8512.595083604163,10732.316503733913
25,21.147569,90.7175145,231.1813612727273,852.3048460000001,1587.0550423958332,2825.977712770833,8883.231919302087,11171.657261771934
26,20.401636999999997,88.63353716666666,238.34367218181822,869.2550560000003,1664.3815189791665,2925.2586637499994,9158.382263062498,11507.836753856725
27,20.28600366666667,91.85679733333332,243.31003981818182,888.5661660416667,1713.731721,3035.257349416667,9525.571179906252,11916.302052638492
28,19.956032333333336,91.76460883333334,254.22328181818185,901.5067815833335,1762.2133344583335,3115.321877125,9755.950421046879,12209.85439009913
29,20.101229666666665,100.66449633333332,257.6283326363636,916.5925481666668,1786.1712475833335,3240.8679897291654,10009.188613552084,12530.284278909632
30,21.502018000000003,103.77554099999999,263.77582554545455,928.5320740416669,1819.972157541667,3357.356198145834,10379.050352885419,12937.528097938768
31,21.147330666666665,103.03084066666666,268.78586681818183,962.7630413749998,1874.3831863333342,3461.0714315833343,10620.608846312509,13252.41895529739
32,19.42308733333333,99.85315816666666,274.37400818181817,984.6596122083333,1960.3692839791665,3574.5888551666685,10952.336538572918,13716.003233040808
33,19.787947,100.91678283333333,278.0150719090909,1011.4045339583334,1984.7235032916667,3677.9934118541673,11218.178734119794,14049.81533775219
34,20.536979,99.79128866666667,282.27461463636365,1019.2748607500002,2034.7664752916655,3802.8489823125,11542.980181671874,14475.370464093312
35,21.066744999999997,99.66623766666669,289.81941418181816,1028.7438630833333,2094.3307776874994,3920.226067333333,11804.835171739578,14823.789756431492
36,24.971961333333336,102.05968250000001,303.3135586363636,1067.5249299583334,2148.818915020833,4037.1344834375,12126.73537930729,15249.175058507299
37,24.64509,105.49076383333333,341.21500372727274,1079.306463333333,2170.9066430625,4126.162121750001,12365.711426979176,15543.763643099122
38,25.351763000000002,105.4201125,353.0569944545454,1100.3220378333333,2239.9258216250005,4231.819123093751,12669.849287776045,15929.427937250737
39,23.191610999999998,104.36459366666666,357.1123424545454,1110.7921202916666,2273.1019456249996,4339.427766697915,12909.391223151035,16203.40127725291
40,23.964882,108.36172116666667,380.26811836363635,1132.8973075416668,2311.886514125,4484.710683489582,13210.612408833329,16573.50641071512
41,22.917668333333335,109.32036266666665,386.5175247272727,1161.3986194166666,2382.9503257916667,4614.222755,13459.705455828129,16862.235674325573
42,20.403306,110.94570183333336,389.9532665454546,1169.8997020833333,2414.5413189583337,4712.783257145834,13766.24992611458,17224.14429932558
43,23.269653,113.25287816666668,413.0051786363636,1193.0750111666666,2448.693091708333,4815.741923968751,13981.089886296877,16899.798080654047
44,22.003015,114.11396666666668,413.2840200909091,1210.852513625,2487.067868333334,4932.2550520625,14206.826706713548,17048.569517779077
45,21.505038000000003,119.10672983333335,415.43919399999993,1220.9107577083334,2522.636950020833,5079.769025208333,14476.812823359376,17360.855336782606
46,22.30294566666667,118.75633366666665,415.0428551818182,1251.2052457916668,2564.7783776250003,5191.07160465625,14702.138565458334,17638.571383979706
47,23.027738,127.43182983333334,418.4463241818182,1267.563740375,2600.3729651666667,5295.685922104164,14960.995712661468,17994.362882243473
48,23.289601,133.57182333333336,418.186166,1295.4491872083331,2648.9407768541664,5406.200210229167,15128.118904471205,18292.97092552174
49,20.198981,129.88003116666667,424.79408881818176,1323.0442901666665,2710.387180166667,5507.6279888541685,15325.836146499996,18622.776743292758
50,20.600636666666666,128.03848583333334,432.4253688181818,1330.3744094583333,2764.784286354167,5624.9142114479155,15496.082338703698,18919.015455918838
51,23.732662333333337,128.144264,432.0624309090909,1365.0106191666666,2859.4856312291663,5750.022883135415,15678.238528824466,18931.532729759532
52,22.944609333333332,132.45284566666666,460.4732340909091,1411.8828474166667,2895.430490395833,5852.751202885417,15841.700460850276,19066.08584502071
53,19.765377,133.0283085,461.0672862727272,1448.771198541667,2954.7406335625005,5956.799032760416,16037.442126586011,19383.307919657735
54,23.208061666666666,130.06575899999999,468.019831909091,1501.4654200833331,3025.0109185833335,6067.979929395832,16321.983285133709,19383.020005021193
55,18.977642333333332,129.7139325,495.9948062727272,1521.3317770000003,3088.912839708333,6192.50013175,16496.3791510914,19265.55095471118
56,21.45926133333333,135.50531850000002,507.3967196363637,1547.3655859583332,3178.697695354167,6298.798685302084,16651.340897016224,19361.988737877356
57,23.919900333333334,135.42552816666668,517.3483109090909,1559.7358542499999,3248.228073125001,6400.620433218748,16762.138213766306,19302.95947354018
58,21.035273999999998,144.25961166666667,523.2398076363637,1576.332648625,3307.835047354167,6514.645949031251,16922.41704404918,19357.986989547535
59,23.270289333333334,142.57133016666668,533.7490384545455,1617.5855599166669,3355.545605187499,6615.796941041669,16977.924672314923,18907.037934789623
60,24.352391666666666,161.66158499999997,544.4603400909091,1637.2444033749998,3407.3278656458347,6746.885488343752,16950.185688214686,18496.710500553563
