id,mean_time_ms_200,mean_time_ms_400,mean_time_ms_600,mean_time_ms_800,mean_time_ms_1000,mean_time_ms_1200,mean_time_ms_1400,mean_time_ms_1600,mean_time_ms_1800,mean_time_ms_2000
0,11.2084145,8.323550000000001,8.284966666666666,8.093675,9.040276333333333,8.601347666666667,8.434931666666666,8.813142666666666,15.700936500000001,9.294668666666666
1,8.49545,9.262919,9.697993666666667,10.680596,11.359612333333333,11.230389333333335,11.205991,13.807297,19.5980075,12.998978666666666
2,5.659262666666667,11.1484525,9.213686,13.799031333333332,14.820655666666665,14.965375333333332,12.335617999999998,17.535050666666667,22.791027999999997,15.197277333333332
3,4.2805670000000005,10.400057,8.432626333333333,12.633324,13.901631333333333,14.211336666666666,13.751586333333334,16.937971666666666,23.514509,14.834403666666667
4,3.479401333333333,8.381684,10.225693666666666,11.444091999999998,12.956698666666668,13.442754666666666,13.120651333333333,16.417344333333332,23.0604415,14.414946
5,4.616260666666667,8.233627,9.403308333333333,10.254622,13.085683333333334,12.735922666666667,13.238191333333333,16.811609,22.5430725,13.976256
6,4.577398333333333,7.764736666666667,9.395361333333334,10.936736666666667,12.151718333333333,13.031323666666667,14.291366000000002,16.252756333333334,22.065401,13.515313333333333
7,3.245592,6.949583666666666,8.677005666666666,10.517120333333333,12.052377333333334,12.291193,13.640324333333334,15.578667333333334,21.570086500000002,14.084657
8,3.2956603333333336,7.272641,7.9733529999999995,10.108947666666666,11.120955,11.494318666666667,12.935082333333332,15.052636333333334,21.0734605,13.642549333333333
9,3.262758,6.677786333333334,8.876323333333334,8.929332,10.058005666666666,11.278073,13.369878,14.578104000000002,20.58053,13.348023333333332
10,3.3180713333333336,5.742947666666666,10.560989,7.702032666666668,9.892304666666666,10.715405333333331,12.566248333333334,14.077266,29.608965,13.626655
11,3.5549006666666667,5.959908333333334,13.075351666666668,7.2626273333333335,8.957068333333334,11.006673333333334,14.683008000000001,14.839649,29.1215185,13.945102666666665
12,4.480362,5.303224,11.385599666666666,6.873289666666667,9.562969333333333,11.501629666666666,13.988971666666666,14.311711,29.104591,14.034748
13,3.830989666666667,5.366086666666667,9.796619666666667,6.722371,8.637349,10.934035,14.349937666666667,14.515320333333333,29.370427,13.622284333333333
14,4.399697,5.452712000000001,10.700623,8.33265,8.586883666666667,10.788679,13.809045333333332,13.958056666666666,30.5730105,13.140996
15,6.883303333333333,5.840540333333333,9.994983666666668,8.009593,8.325656,10.374625333333334,13.225316999999999,13.309955666666667,30.06351,12.604395333333335
16,6.566365666666667,6.917953333333333,8.584340666666668,6.740967333333334,8.026997333333334,9.634971666666667,12.501716666666667,12.829065333333332,29.7225715,13.897260333333334
17,5.038976666666667,8.067448999999998,6.974935666666667,9.520054,8.760292999999999,8.862972000000001,12.818654,13.971725999999999,30.775547500000002,14.303366666666667
18,3.2782553333333335,9.07135,6.021340666666667,9.268045666666668,8.721669,9.918371666666667,12.569268999999998,13.567606666666668,30.3784605,14.233032999999999
19,3.233750666666667,7.4023406666666665,6.055752333333333,9.712696,7.810672333333334,9.199619333333333,11.730432333333333,13.100305666666666,36.164522500000004,13.830979666666666
20,3.2707846666666662,7.679700666666666,7.401705,8.526722333333334,7.688681333333332,8.528948,11.155923000000001,13.315757333333332,35.710454,13.440211666666665
21,3.2670496666666664,7.938703333333333,7.613738333333334,9.732723,7.654905333333333,7.763623666666667,10.502337666666667,12.796401666666666,35.176396499999996,13.055324666666666
22,4.315694,7.179975333333334,7.854302666666666,8.565823333333332,8.274952666666666,8.435090333333333,11.180639,12.286266,35.358548,12.632290333333332
23,3.4983160000000004,6.429672333333333,6.953239333333333,7.2636606666666665,8.138339,8.230368333333333,10.210593333333334,11.699994666666669,34.9063875,13.889947999999999
24,3.32737,6.532033000000001,6.690661333333334,6.145874333333334,7.104714666666666,7.563670333333334,10.234752666666667,11.895974666666666,34.503937,13.551394
25,3.557682,7.547299,6.613969666666667,6.755351999999999,8.018653,7.705688666666667,9.948253666666666,13.704379333333334,34.0631005,13.580878666666665
26,4.920641666666667,5.699713666666667,6.619374,6.17067,7.084766666666667,7.787704000000001,10.293404333333333,13.021946,33.5496665,13.059377666666668
27,3.370047,5.981604333333333,5.883534666666667,7.451693333333334,6.8875953333333335,6.983439,10.388294666666667,12.573719000000002,33.4604975,13.548930333333333
28,3.199975,6.030718666666666,5.850315000000001,5.970716333333333,8.107423333333335,6.91851,10.653257666666667,12.513002,33.571601,14.418999
29,3.117402,5.489031333333333,5.913972666666666,6.693601666666666,7.186015666666667,7.440249333333333,10.089238333333332,11.440435666666666,33.063054,14.181295999999998
30,3.215313333333333,5.388339333333334,5.146662333333333,6.220341,7.548332666666667,7.728576666666666,9.489377333333332,10.927597666666665,32.6969625,13.816594666666667
31,3.130038666666667,5.591948333333332,5.9240656666666665,6.678978666666666,6.759007666666666,6.968339666666666,9.422699666666666,10.128577333333334,31.9030285,13.460397666666665
32,3.1013490000000004,6.372054333333334,6.152073666666666,5.474965,7.290045666666667,7.2395803333333335,9.361346333333334,9.466091666666665,31.6565035,13.757626
