id,Mean Message Latency (ms)
0,22.28629566666667
1,34.268141
2,36.97836383333333
3,36.662697666666666
4,37.451307
5,40.11372716666666
6,39.135456166666664
7,42.90548950000001
8,51.4480275
9,55.544495500000004
10,56.981643166666665
11,57.35429116666666
12,59.52433716666666
13,58.578650333333336
14,63.007632666666666
15,64.82183916666666
16,65.92043249999999
17,70.095539
18,69.9474415
19,71.6771285
20,74.7656425
21,90.85309483333333
22,89.33031583333333
23,89.11863966666665
24,87.64660349999998
25,90.7175145
26,88.63353716666666
27,91.85679733333332
28,91.76460883333334
29,100.66449633333332
30,103.77554099999999
31,103.03084066666666
32,99.85315816666666
33,100.91678283333333
34,99.79128866666667
35,99.66623766666669
36,102.05968250000001
37,105.49076383333333
38,105.4201125
39,104.36459366666666
40,108.36172116666667
41,109.32036266666665
42,110.94570183333336
43,113.25287816666668
44,114.11396666666668
45,119.10672983333335
46,118.75633366666665
47,127.43182983333334
48,133.57182333333336
49,129.88003116666667
50,128.03848583333334
51,128.144264
52,132.45284566666666
53,133.0283085
54,130.06575899999999
55,129.7139325
56,135.50531850000002
57,135.42552816666668
58,144.25961166666667
59,142.57133016666668
60,161.66158499999997
61,159.96869383333333
62,159.54760733333333
63,161.47017483333332
64,165.14897366666665
65,163.99319966666667
66,161.7741585
67,160.73668
68,161.113938
69,170.8576281666667
70,169.862032
71,168.854038
72,170.50015916666666
73,173.80730299999996
74,182.21688283333333
75,182.71577349999998
76,179.55744233333334
77,180.92831
78,180.75044966666667
79,181.977431
80,180.03853166666667
81,178.34373349999998
82,188.09783433333334
83,188.79576533333332
84,186.4395935
85,183.73795350000003
86,214.04834583333331
87,210.0515365
88,212.25583566666668
89,212.22686733333333
90,210.47250416666665
91,212.64263000000003
92,213.6168478333333
93,221.82977200000002
94,219.22544633333337
95,241.14104116666667
96,239.09616483333335
97,242.5391675
98,244.254311
99,252.47530133333336
100,254.82050566666666
101,255.15747066666665
102,254.7121843333333
103,255.764961
104,260.8276603333333
105,292.94180866666665
106,290.8468648333333
107,320.0678031666667
108,323.500037
109,324.01315366666665
110,324.0191936666667
111,325.0879448333333
112,322.53897183333333
113,321.341316
114,320.401589
115,319.8883533333333
116,317.6587818333333
117,317.517559
118,316.7508838333334
119,317.03182066666665
120,316.6479668333333
121,316.65428449999996
122,317.3041343333333
123,319.98280700000004
124,318.9259768333333
125,324.8852093333333
126,323.7755295
127,325.4049221666666
128,327.4911248333333
129,330.07820433333336
130,333.9550100000001
131,333.59988533333336
132,331.79227533333335
133,331.2236073333333
134,327.89588033333337
135,335.07764333333336
136,350.40112300000004
137,348.61731533333335
138,347.44481233333335
139,345.2735343333334
140,343.981107
141,357.67745983333333
142,356.0273248333333
143,365.3456768333333
144,364.7766506666667
145,364.0075525
146,363.46459366666664
147,367.4443165
148,369.77616933333337
149,372.35967350000004
150,372.73832150000004
151,374.80370216666665
152,386.0338133333333
153,390.7938398333334
154,388.52115499999996
155,386.7133058333333
156,391.25299483333333
157,388.356328
158,391.97921716666673
159,393.7280175
160,402.8026661666666
161,402.2513626666667
162,400.047382
163,399.52703333333335
164,399.2674745
165,394.9487608333334
166,401.1013903333333
167,404.22602516666666
168,408.48366416666664
169,407.8305165
170,410.9699726666666
171,408.47229983333335
172,407.35185133333334
173,407.2890281666667
174,406.4439531666667
175,410.21152350000006
176,417.9085096666667
177,419.7381734999999
178,418.858687
179,417.3709948333333
180,421.14118733333333
181,425.246199
182,424.72879083333333
183,423.1218896666667
184,423.35963250000003
185,425.132036
186,424.91531383333336
187,424.78418366666665
188,428.93481266666663
189,428.2369613333333
190,430.7443301666667
191,431.02216733333336
192,432.53644333333335
193,436.193188
194,432.3646623333334
195,436.09551583333337
196,438.89594100000005
197,440.854033
198,447.601517
199,448.79400716666663
200,447.5005071666667
201,446.95329666666663
202,445.7869528333333
203,449.05495649999995
204,447.7345545
205,450.0614801666666
206,454.32770266666665
207,453.9972545
208,450.8223133333333
209,457.2560388333334
210,460.45370883333334
211,459.3678711666667
212,458.26729133333333
213,458.68368949999996
214,459.7085318333334
215,459.59917733333333
216,459.2074953333333
217,463.717699
218,467.0015575
219,470.89449583333334
220,470.30397250000004
221,469.38753133333336
222,472.26158783333335
223,472.63729566666666
224,473.6331701666666
225,472.0093013333333
226,484.5935503333333
227,487.50416449999994
228,488.95875600000005
229,487.57465683333334
230,484.29389783333335
231,487.12853616666666
232,487.5961543333333
233,486.5017731666667
234,493.321498
235,491.70382783333326
236,501.55333650000006
237,499.831478
238,504.0735006666667
239,504.21730683333334
240,503.3133428333333
241,503.09832883333337
242,503.09419633333323
243,523.3150325
244,528.7215708333332
245,530.1015375
246,547.6681388333333
247,582.7766656666666
248,583.3984613333333
249,581.4617871666667
250,585.1939918333334
251,586.4675838333334
252,583.2531056666667
253,579.7994535
254,584.8576625000001
255,582.6573368333334
256,582.2621978333333
257,581.7228158333332
258,590.2185043333333
259,586.6158008333333
260,585.6517156666666
261,587.9841646666667
262,585.0694975
263,583.0564896666666
264,584.2749676666667
265,588.156462
266,588.1489116666667
267,592.1985308333333
268,592.7074356666666
269,591.5497143333333
270,592.3708281666667
271,588.4906848333334
272,600.8652446666667
273,599.5668175
274,602.6193701666666
275,610.328754
276,609.379212
277,609.2113256666668
278,609.2046898333334
279,613.2819256666667
280,615.9561475
281,617.9246905
282,616.8121096666667
283,616.5259681666666
284,619.4858155000001
285,621.3016505
286,624.5218913333334
287,621.3823161666666
288,622.0261256666666
289,626.3815163333333
290,624.2734991666666
291,626.5642246666666
292,627.1255413333333
293,625.2513328333333
294,631.0832498333333
295,629.971345
296,634.2766685
297,632.622997
298,632.2968403333334
299,642.001907
300,645.5324488333334
301,643.558502
302,642.4851416666667
303,643.1848208333332
304,644.9480058333334
305,648.0490366666667
306,648.8355005
307,645.9418135
308,647.1111773333333
309,644.631386
310,646.2145645
311,646.9371718333333
312,650.0129301666666
313,655.4274956666667
314,656.0740073333333
315,656.0821535000001
316,661.0888241666668
317,662.5721455
318,661.5573565
319,660.1932443333334
320,663.5326543333334
321,667.1884855
322,667.9944593333333
323,668.477138
324,674.1091805
325,672.451933
326,675.9345533333334
327,676.3221026666666
328,680.196007
329,677.2310336666667
330,675.6971674999999
331,676.7277720000001
332,681.692163
333,687.5654854999999
334,705.9696513333334
335,704.48184
336,703.9001388333332
337,705.6351500000001
338,706.0101825
339,706.6466808333333
340,704.2870126666667
341,705.2690186666667
342,710.5874616666666
343,717.070341
344,717.2605196666667
345,720.3983071666667
346,723.0988345000001
347,720.5924193333334
348,722.9790290000001
349,728.8550538333333
350,727.4036406666665
351,729.3729386666668
352,727.7925011666666
353,726.1182468333333
354,726.7013786666666
355,727.038582
356,728.7781635000001
357,742.170135
358,740.0850058333334
359,736.7208401666667
360,741.2316798333335
361,740.3106688333334
362,742.2813175
363,748.0940818333333
364,746.8914985
365,743.5486713333333
366,745.0048528333333
367,747.3159631666667
368,748.427908
369,748.3117974999999
370,760.389646
371,761.3809508333334
372,759.1101725
373,762.026469
374,762.0412905
375,762.4297145
376,761.5180015000001
377,759.862661
378,761.4212831666667
379,757.3494514999999
380,756.2409245
381,763.4581323333332
382,768.1124210000002
