id,Mean Message Latency (ms)
0,629.0644370104167
1,883.3810463489584
2,1308.1842276354173
3,1560.31658134375
4,1961.5507212812493
5,2247.952694708334
6,2635.4310909947912
7,2898.319013411459
8,3282.5241312343715
9,3562.5908089114596
10,3973.5400701770836
11,4260.019463796874
12,4643.435088291665
13,4933.363600281249
14,5184.3857429531245
15,5556.960639895835
16,5848.654703546876
17,6224.96444488542
18,6506.74549613542
19,6902.898650588541
20,7173.690458124998
21,7576.563345848958
22,7845.4217923020815
23,8235.938560218749
24,8512.595083604163
25,8883.231919302087
26,9158.382263062498
27,9525.571179906252
28,9755.950421046879
29,10009.188613552084
30,10379.050352885419
31,10620.608846312509
32,10952.336538572918
33,11218.178734119794
34,11542.980181671874
35,11804.835171739578
36,12126.73537930729
37,12365.711426979176
38,12669.849287776045
39,12909.391223151035
40,13210.612408833329
41,13459.705455828129
42,13766.24992611458
43,13981.089886296877
44,14206.826706713548
45,14476.812823359376
46,14702.138565458334
47,14960.995712661468
48,15128.118904471205
49,15325.836146499996
50,15496.082338703698
51,15678.238528824466
52,15841.700460850276
53,16037.442126586011
54,16321.983285133709
55,16496.3791510914
56,16651.340897016224
57,16762.138213766306
58,16922.41704404918
59,16977.924672314923
60,16950.185688214686
61,16925.30528706321
62,16913.108549602333
63,17107.658794382347
64,17027.667848481924
65,17158.119684284844
66,16813.26433377849
67,16569.89373661842
68,16104.269705055172
69,15709.166432410077
70,15519.405491183818
71,15406.684558813433
72,14944.955604062015
73,14871.351202629927
74,14988.777315873016
75,15192.511409055558
76,15394.434455825402
77,15376.640706330649
78,15268.899568892559
79,14773.794707052179
80,14946.407917339136
81,14653.840443937506
82,14446.303319504586
83,14332.5964691215
84,14029.04941267961
85,13826.443997232322
86,13511.602349635417
87,13045.545612054946
88,12961.868731199997
89,13128.673794539327
90,13265.778508931817
91,13413.023867340904
92,13576.258385647736
93,13772.915948499996
94,13955.184931045455
95,13915.032496413796
96,14211.888318693183
97,14392.29921319318
98,14491.749749593022
99,14150.23636541666
100,14226.3510916747
101,13994.15664029629
102,14145.014230098765
103,14304.3547088642
104,14315.792748262505
105,14069.422746320517
106,14226.55722738462
107,14374.790390307693
108,14337.752374500002
109,14461.367420243241
110,14556.792106916664
111,14146.591104828572
112,14294.455943742852
113,14550.952952898551
114,14631.92830723529
115,14538.630008701488
116,14585.25501242424
117,14599.652998323081
118,14711.62870112307
119,14256.664522306453
120,14179.003379409834
121,13856.050959999999
122,13929.034113913793
123,14032.46273251724
124,14031.014685052633
125,14136.819500614036
126,13931.482847249996
127,13341.769524377354
128,13453.394534471701
129,13352.44081529412
130,13468.694949179999
131,13223.505910653057
132,12822.3341255625
133,12900.803039437496
134,13017.713427520835
135,12982.8134902766
136,12791.746224311113
137,12464.604030863637
138,12558.510877886361
139,12685.114899348839
140,13061.97652490909
141,12776.851026048784
142,12834.284549850001
143,12688.447738842106
144,12834.784394842103
145,11569.5722784
146,11635.797037400001
147,11634.5847985
148,11708.484018647061
149,12123.000397264708
150,12202.52377135294
151,12301.427953411763
152,12553.41646264706
153,12405.15635230303
154,12495.967301515153
155,12574.074008363634
156,12465.47429259375
157,11839.762838666667
