id,Mean Message Latency (ms)
0,1488.8482289518402
1,1845.2221107655369
2,2428.588639581921
3,2800.26342840678
4,3336.286466669493
5,3680.2017185323925
6,4200.405954290142
7,4553.187078814084
8,5073.3107499633825
9,5442.667760966198
10,5967.422793633806
11,6289.975841295774
12,6790.682380292957
13,7139.0925266704235
14,7488.741323315495
15,7982.168992785921
16,8328.937834729577
17,8779.848261980278
18,9171.137692239432
19,9641.675379554927
20,9992.399546794364
21,10462.711087087318
22,10802.297138825355
23,11303.096765194363
24,11664.810271766859
25,12141.343950249304
26,12506.681506361349
27,13009.334065327737
28,13346.79046268066
29,13711.19518976191
30,14162.31250761345
31,14558.712287434184
32,15033.252348739503
33,15396.940961952381
34,15823.987481299733
35,16153.90498211172
36,16582.695851782104
37,16821.862071594976
38,17197.709462488816
39,17473.678358444125
40,17916.04925936313
41,18235.873073175982
42,18660.56276564245
43,18941.21462205028
44,19273.185981731844
45,19666.5135542011
46,19986.244922231843
47,20417.17618472067
48,20708.834654150854
49,21114.003214139673
50,21445.4611666648
51,21757.585467275283
52,22019.557374330518
53,22240.27768183806
54,22501.93134103714
55,22617.000935353808
56,22715.16941279824
57,22730.98361850303
58,22590.517367492106
59,22447.48614573113
60,22280.560081948624
61,22167.83711768198
62,22397.032267665483
63,22564.72547248747
64,22472.724115738005
65,22393.179484420434
66,22479.62024406948
67,22358.910507951812
68,21964.236868756398
69,21904.7808447445
70,21614.01580884722
71,21120.552847205876
72,21071.569523805003
73,20895.508729298963
74,20549.36180627027
75,20163.07759150563
76,20087.54130231428
77,19785.991697136902
78,19322.459321664606
79,19410.771071553463
80,18825.90009813072
81,18720.421140243245
82,18825.385385612244
83,18922.68737045205
84,18887.397158430555
85,19084.311869381945
86,19254.259983638873
87,19262.151905250008
88,19317.011406725356
89,19468.39544792908
90,19633.778199085715
91,19485.370276608697
92,19714.324451876804
93,19776.062054833328
94,19872.895155437942
95,20098.815872678817
96,20255.867436311593
97,20456.3482429058
98,20731.11335148919
99,20877.33366164029
100,20908.337209550733
101,20839.83013384559
102,20930.096356074064
103,21140.853217426484
104,21043.109960448528
105,21338.876806639713
106,21552.05398443381
107,21693.506373109478
108,21873.359154605827
109,21939.265078155564
110,22177.139849783583
111,22418.28300540602
112,22652.738599992415
113,22895.861546227276
114,23115.060573210503
115,23414.877246210533
116,23514.934952900756
117,23780.816460396967
118,23985.694863496185
119,24190.032698702307
120,24398.50471925581
121,24704.918201953125
122,24863.19967620161
123,25045.378156241935
124,25360.957424764223
125,25531.39712924194
126,25668.09233626666
127,25731.55176745219
128,25830.08066743363
129,25898.220688645444
130,26061.310975972483
131,26138.14198973147
132,26401.79230378096
133,26491.444027553407
134,26440.178346144243
135,26594.056830735284
136,26616.308242940584
137,26725.801555267324
138,26659.871961637255
139,26816.002054970297
140,26870.833514848488
141,26995.835000878797
142,27091.55105328571
143,27240.972649185573
144,27377.16432452577
145,27621.825362302083
146,27649.030225855677
147,27711.43584698957
148,27833.298727906247
149,28055.727640791665
150,27678.362256599998
151,27931.591835436175
152,28061.91210204166
153,28256.91699735416
154,28402.34970802062
155,28526.694585360827
156,28608.096366083333
157,28864.579627410534
158,28979.14307931916
