id,Mean Message Latency (ms)
0,42.18259718181818
1,55.038928545454546
2,64.86654309090909
3,90.4379541818182
4,103.23916772727274
5,106.42264099999998
6,113.05956409090909
7,129.4263710909091
8,132.66389999999998
9,137.61305800000002
10,157.91268772727275
11,158.04592045454544
12,161.99406718181817
13,160.68963590909095
14,162.49190672727275
15,161.1259631818182
16,175.47022218181817
17,177.84901118181816
18,175.83073245454545
19,175.75045072727275
20,201.7576694545455
21,202.17752427272725
22,208.17112936363637
23,218.4480971818182
24,225.34058309090906
25,231.1813612727273
26,238.34367218181822
27,243.31003981818182
28,254.22328181818185
29,257.6283326363636
30,263.77582554545455
31,268.78586681818183
32,274.37400818181817
33,278.0150719090909
34,282.27461463636365
35,289.81941418181816
36,303.3135586363636
37,341.21500372727274
38,353.0569944545454
39,357.1123424545454
40,380.26811836363635
41,386.5175247272727
42,389.9532665454546
43,413.0051786363636
44,413.2840200909091
45,415.43919399999993
46,415.0428551818182
47,418.4463241818182
48,418.186166
49,424.79408881818176
50,432.4253688181818
51,432.0624309090909
52,460.4732340909091
53,461.0672862727272
54,468.019831909091
55,495.9948062727272
56,507.3967196363637
57,517.3483109090909
58,523.2398076363637
59,533.7490384545455
60,544.4603400909091
61,568.687612090909
62,599.9348595454546
63,621.6713947272727
64,649.1044219999999
65,655.6129888181819
66,660.4808241818182
67,666.2365304545455
68,668.8370703636364
69,674.606604909091
70,681.3129295454546
71,690.0279738181817
72,715.5841049090909
73,748.009009909091
74,751.0303583636363
75,757.7451141818183
76,758.9925635454546
77,763.9833364545455
78,800.4499132727274
79,803.4840713636363
80,816.3028413636365
81,828.1680887272727
82,875.0382989090908
83,875.4272677272728
84,892.908724909091
85,892.409628090909
86,904.5878323636364
87,928.0404827272727
88,933.092680909091
89,938.9966187272727
90,937.7251104545453
91,970.7149159090909
92,980.2614991818181
93,983.7171600909091
94,1008.0836469090908
95,1016.1270662727273
96,1023.6670321818182
97,1030.5529725454544
98,1044.653784090909
99,1051.2597779090909
100,1062.1992891818181
101,1084.3211738181817
102,1087.6275841818183
103,1104.965015
104,1125.8882174545454
105,1163.5875487272729
106,1166.2709281818184
107,1179.5664485454545
108,1189.251097909091
109,1195.425467090909
110,1214.7469952727272
111,1217.6494381818181
112,1221.5950706363637
113,1227.0711768181818
114,1250.5514403636362
115,1264.1546074545454
116,1269.100059090909
117,1276.355591727273
118,1283.0634551818182
119,1290.4296788181819
120,1296.0178634545452
121,1302.108742909091
122,1309.2775994545455
123,1327.3433339090907
124,1332.6578137272727
125,1340.0160830000002
126,1344.9898632727275
127,1352.208246
128,1372.5347734545453
129,1401.612433818182
130,1414.8684629999998
131,1439.8322754545457
132,1445.8597572727274
133,1463.5935045454546
134,1470.5502553636363
135,1477.0041592727273
136,1481.3771897272725
137,1481.0023740000001
138,1520.701625
139,1528.1841756363638
140,1552.677934909091
141,1555.5012659090908
142,1583.2325542727274
143,1591.0709121818184
144,1603.183572909091
145,1606.646732909091
146,1609.233921181818
147,1608.9123380000003
148,1613.5878994545455
149,1638.2755365454548
150,1648.7174467272728
151,1647.9599043636365
152,1646.400365
153,1653.745218
154,1667.820431909091
155,1708.9498040909093
156,1711.0848859999996
157,1712.4981878181823
158,1720.0753253636365
159,1724.7453601818181
160,1735.7317533636365
161,1746.5457049090908
162,1759.6374641818181
163,1768.2879620909093
164,1770.5232664545454
165,1772.3339035454546
166,1779.6339773636362
167,1790.9100705454546
168,1801.9337004545453
169,1812.9382350909093
170,1842.5406541818184
171,1848.0535419999999
172,1853.2841206363635
173,1861.0913537272727
174,1886.077490727273
175,1895.4842523636364
176,1899.3267581818181
177,1904.3601210909087
178,1909.868066636364
179,1916.654608454546
180,1932.7703822727274
181,1963.2732652727268
182,1964.205612090909
183,1972.0888569090907
