0,1486916566588109016,1486916566615359067
1,1486916566605424880,1486916566626701116
2,1486916566641711950,1486916566670485019
3,1486916566691215038,1486916566712136983
4,1486916566741964101,1486916566762356996
5,1486916566791208028,1486916566814870119
6,1486916566841187000,1486916566866571903
7,1486916566891547918,1486916566919183015
8,1486916566941414117,1486916566968775987
9,1486916566991209030,1486916567011332035
10,1486916567042476892,1486916567066687107
11,1486916567091059923,1486916567119782924
12,1486916567141298055,1486916567177623033
13,1486916567191317081,1486916567233201980
14,1486916567241075992,1486916567287322044
15,1486916567291078090,1486916567342437028
16,1486916567341065883,1486916567394412994
17,1486916567391627073,1486916567447230100
18,1486916567441001892,1486916567522942066
19,1486916567490977048,1486916567573493957
20,1486916567541202068,1486916567623513936
21,1486916567590981006,1486916567671212911
22,1486916567641021966,1486916567725100994
23,1486916567691654920,1486916567766030073
24,1486916567742237091,1486916567818454980
25,1486916567791501998,1486916567865592956
26,1486916567840928077,1486916567922764062
27,1486916567891303062,1486916567985344886
28,1486916567941174030,1486916568038578033
29,1486916567991058111,1486916568097636938
30,1486916568041348934,1486916568151793003
31,1486916568090933084,1486916568201164007
32,1486916568141386032,1486916568264111042
33,1486916568190937042,1486916568331196069
34,1486916568240931987,1486916568373846054
35,1486916568290999889,1486916568413430929
36,1486916568340967893,1486916568484195947
37,1486916568391541004,1486916568551407098
38,1486916568440999984,1486916568564891099
39,1486916568491132020,1486916568597801923
40,1486916568540958881,1486916568680572032
41,1486916568591238975,1486916568752264022
42,1486916568640980005,1486916568792203903
43,1486916568691013097,1486916568812424898
44,1486916568740957021,1486916568872309923
45,1486916568790939092,1486916568943140029
46,1486916568841542959,1486916568998955965
47,1486916568890938997,1486916569011986970
48,1486916568940948963,1486916569065376043
49,1486916568990932941,1486916569133312940
50,1486916569041034936,1486916569205322980
51,1486916569090960025,1486916569334501981
52,1486916569140944004,1486916569378560066
53,1486916569190948009,1486916569732835054
54,1486916569240955114,1486916569928344964
55,1486916569290936946,1486916569929814100
56,1486916569340961933,1486916570000875949
57,1486916569390964031,1486916570057451009
58,1486916569441086053,1486916570097424030
59,1486916569490909099,1486916570138864994
60,1486916569540913105,1486916570205266952
61,1486916569590908050,1486916570282186985
62,1486916569640969038,1486916570306097984
63,1486916569690918922,1486916570514530897
64,1486916569741101026,1486916570562915086
65,1486916569790962934,1486916570632457017
66,1486916569840904951,1486916570666069030
67,1486916569890907049,1486916570742388963
68,1486916569940948963,1486916570777546882
69,1486916569990931987,1486916570841097116
70,1486916570040930032,1486916570915081977
71,1486916570091011047,1486916571007956027
72,1486916570140964031,1486916571049592971
73,1486916570191098928,1486916571197757959
74,1486916570241000890,1486916571255986928
75,1486916570290991067,1486916571292751073
76,1486916570340938091,1486916571327143907
77,1486916570390983104,1486916571371588945
