0,1487956413407253980,1487956416811965942
1,1487956413433041095,1487956416841859102
2,1487956413509689092,1487956417630717992
3,1487956413609952926,1487956419029828071
4,1487956413709861993,1487956420462819099
5,1487956413811044931,1487956422131663084
6,1487956413910764932,1487956422754393100
7,1487956414009849071,1487956423251876115
8,1487956414109730005,1487956423616044044
9,1487956414209999084,1487956423766715049
10,1487956414310548067,1487956424393961906
11,1487956414409878969,1487956424865200042
12,1487956414510212898,1487956425255299091
13,1487956414610152006,1487956425638735055
14,1487956414709784030,1487956425997772932
15,1487956414809750080,1487956426358376979
16,1487956414909764051,1487956426695285081
17,1487956415009982109,1487956427143948078
18,1487956415109855890,1487956430182459115
19,1487956415209681034,1487956430478136062
20,1487956415309775114,1487956431038535118
21,1487956415409857034,1487956431239828109
22,1487956415509877920,1487956431565534114
23,1487956415609930992,1487956432274384975
24,1487956415710114002,1487956433262877941
25,1487956415809842109,1487956434113054990
26,1487956415910366058,1487956435196713924
27,1487956416010647058,1487956436051419019
28,1487956416110758066,1487956440740240097
29,1487956416209988117,1487956442723424911
30,1487956416309931993,1487956443197690010
31,1487956416410528898,1487956444703059911
32,1487956416509884119,1487956444705142974
33,1487956416611433982,1487956445009057044
34,1487956416709753990,1487956445494879007
35,1487956416810178041,1487956446215348958
36,1487956416909923076,1487956449732880115
37,1487956417010015010,1487956450510207891
38,1487956417109976053,1487956457450793981
39,1487956417220778942,1487956457458225965
40,1487956417309834957,1487956457802824020
41,1487956417409899950,1487956457802954912
42,1487956417510049104,1487956457803020000
43,1487956417609720945,1487956459308403015
44,1487956417709719896,1487956459438292980
45,1487956417809715032,1487956459639173984
46,1487956417909691095,1487956459773943901
47,1487956418009629011,1487956461136684894
48,1487956418109812974,1487956461318675994
49,1487956418210015058,1487956461583401918
50,1487956418311294078,1487956461766860008
51,1487956418411737918,1487956462452923059
52,1487956418509759902,1487956462636281967
53,1487956418610604047,1487956462708117961
54,1487956418710100889,1487956462842957973
55,1487956418809951066,1487956462948976039
56,1487956418910284042,1487956465935262918
57,1487956419009774923,1487956466013869047
58,1487956419109833955,1487956466035927057
59,1487956419209902048,1487956466125977993
60,1487956419310641050,1487956466218444108
61,1487956419409754037,1487956467270792961
62,1487956419509984970,1487956467419099092
63,1487956419610409975,1487956467594731092
64,1487956419709947109,1487956467903599977
65,1487956419810273885,1487956467921058893
66,1487956419910034894,1487956468006287097
67,1487956420010179996,1487956468060856103
68,1487956420110176086,1487956468340760946
69,1487956420211687088,1487956469331573009
70,1487956420309921026,1487956469500062942
71,1487956420410398006,1487956469670986890
72,1487956420510253906,1487956470482799053
73,1487956420609808921,1487956470645771026
74,1487956420709989070,1487956470778065919
