id,Mean Message Latency (ms)
0,760.3181335906045
1,794.4439433087249
2,797.8564369710984
3,689.4663124219654
4,491.86631844508696
5,425.5340305057471
6,370.82249130459763
7,363.0019419548022
8,386.7966429195401
9,264.16181017142856
10,337.72049569318193
11,272.21108808888886
12,340.09973847849477
13,324.3166675360826
14,310.09870645918375
15,286.9451904050001
16,352.92124859523796
17,356.49288913425926
18,406.8312496711109
19,642.3722885999991
20,989.1602499062507
21,1065.5617488138687
22,951.7746005122799
23,892.6971251194533
24,798.8432466454844
25,636.3821990819665
26,808.2738083633442
27,574.6391847795531
28,389.96048719108273
29,341.38487021337625
30,1101.8310808057324
31,290.4413064571426
32,253.87510872063476
33,306.09974780952405
34,241.43051570253158
35,390.06917837658204
36,266.0288743006329
37,263.93055914240506
38,336.3834362943037
39,230.01983575632923
40,240.1694074588607
41,196.0390557405064
42,257.4489637246836
43,273.9299279651899
44,221.50611874683537
45,333.0701672721518
46,252.001149
47,220.1030850348101
48,471.334930452532
49,267.4554178955697
50,300.82452222468396
51,349.7855346234177
52,236.41080492721522
53,244.18934839240495
54,286.65898797151925
55,361.31604711708866
56,368.5610679240505
57,374.24957374050655
58,391.9961512974682
59,430.3258853575952
60,499.4988124525314
61,571.6905767436705
62,465.6596432879743
63,823.879128022152
64,558.4749443765817
65,629.9543501487343
66,660.3085881613922
67,759.6022773449366
68,818.8994179905061
69,698.3518426962024
70,1019.0713428386073
71,593.3105424620253
72,462.60311329746827
73,511.0725194556958
74,410.7966513829113
75,357.6120771993671
76,307.0845830379746
77,367.7712633639243
78,302.4446149462029
79,368.27526285443037
80,311.595419556962
81,351.80033988291115
82,394.69006923417726
83,380.6300427310126
84,305.1733246677213
85,439.5078322246832
86,373.4198763322785
87,306.60486373734193
88,310.9065090696202
89,331.8003129620254
90,335.0633948829114
91,364.6820278259492
92,272.141669392405
93,275.4034173607592
94,265.4592364493669
95,341.01731189873414
96,520.0105248860758
97,465.40518124367077
98,712.7813372658229
99,613.3223930221515
100,450.2414177974684
101,405.09293578481004
102,424.7503627310127
103,524.3047883417717
104,499.53306397151886
105,556.4062972594934
106,483.61975181962043
107,384.4429722246834
108,366.22086733860766
109,482.0241905316456
110,295.5178897689871
111,313.84106980063285
112,340.856623056962
113,298.7414658860762
114,477.4122827183546
115,486.49621009810176
116,394.95400760759475
117,379.7235858639241
118,375.04159199050645
119,412.4995515253161
120,587.3530484038467
121,417.58553342307727
122,360.8492536410257
123,352.5671515480772
124,375.87800087499994
125,430.9199979455126
126,436.8336032179487
127,431.6865381538461
128,410.42471927884657
129,371.09779545512833
130,348.1506452820513
131,453.39816119551335
132,491.1453838461542
133,446.56448869871804
134,430.34920556730805
135,371.7992588493589
136,509.6811491602563
137,438.8529986730771
138,422.5249848269232
139,456.6338918173074
140,399.9825387467948
141,356.2354888814103
142,350.2014783621795
143,374.6450489551281
144,419.5602345352564
145,424.1681595705124
146,346.25913391346137
147,362.6304482852565
148,407.21524834294877
149,347.7969719775643
150,433.197535791667
151,248.0757282339743
152,302.44189730128215
153,362.14379623397434
154,385.4191639487177
155,292.85726183974367
156,350.3497304198719
157,359.14621600000004
158,392.5209740801286
159,427.348850682692
160,361.762700144231
161,381.3891219935897
162,472.04479955769244
163,414.29637483653863
164,355.6029414455127
165,450.78898087179476
166,446.51688519230765
167,455.68967860897425
168,396.4645320448717
169,312.6970254871793
170,332.73486145192305
171,314.1680589102564
172,311.96140170512814
173,331.79455841666686
174,332.1369909423076
175,383.4906197147438
176,415.4284076987182
177,636.9850192435892
178,400.9307646185898
179,424.11704781089753
180,304.4522595256413
181,309.4788362275643
182,303.8908533365382
183,651.054866048077
184,378.7392484711537
185,544.2818777948718
186,343.3951674455128
187,374.0533651634613
188,362.72125290064076
189,373.11321377483466
190,366.26525349337754
191,338.4670126245847
192,309.3260086843852
193,285.27715515614625
194,372.53469408305676
195,338.87565569103026
196,417.2946462751674
197,424.37126495302056
198,401.99163321694914
199,463.3355706033898
200,456.8421411864407
201,504.58113944067776
202,382.1479810716725
203,388.3466077918094
204,356.02914716095887
205,354.9882524794516
206,339.5456281517241
207,250.64645551379317
208,358.3554457172412
209,484.92103071180526
210,275.48428046180584
211,308.9034349268292
212,306.43570467017537
213,311.7205711543858
214,219.68604655319155
215,218.32862137588648
216,224.55898837943272
217,216.93361992198592
218,295.44092406028386
219,255.09807078623177
220,306.0660091282054
221,325.48495793040297
222,338.8956868021979
223,343.60461342379205
224,417.31501966292143
225,500.4052506578947
226,441.45479777067686
227,475.91105580152674
228,598.2349446335876
229,556.2624390384607
230,586.779009346154
231,570.6827157821009
232,582.5643493385206
233,615.1608079687503
234,757.9153161718748
235,795.5334596679688
236,741.903011667969
237,811.0502864882811
238,550.6064882812504
239,460.98810432031263
240,543.2325583359377
241,402.5537287695311
242,370.6139102695309
243,484.17875170312476
244,525.9258225664056
245,551.7994407695314
246,458.0961270429687
247,430.90751208593707
248,389.15189261718734
249,390.38586057031284
250,363.84322216015585
251,390.5705595624996
252,409.73775739843785
253,350.06184409374987
254,312.5268081210937
255,293.1639533515625
256,320.4624419882811
257,318.07263287109384
258,406.4789125624998
259,606.4265500703123
260,708.8801031875005
261,927.3945502890624
262,1083.835840175781
263,1201.9323697539073
264,1086.0466314453124
265,1140.9362284843737
266,1247.9433473085935
267,1229.2316276523431
268,1239.5563293359387
269,1532.1282772382815
270,1548.6603788984378
271,1384.1466633710938
272,1229.8946585273443
273,840.8268410585939
274,902.1506104726567
275,872.1828497851559
276,529.5122834296876
277,550.3899520312501
278,434.8876318085937
279,417.75877116796863
280,293.5618711210936
281,337.0749279570312
282,336.9885068242187
283,313.38314621484375
284,303.0273988671877
285,338.72033001953133
286,285.00046393359366
287,306.5771516289063
288,303.60317602734386
289,353.83515899218736
290,301.2948278398434
291,272.81770948828137
292,286.65394619531264
293,266.1301847812502
294,334.15521400000017
295,887.3772462617186
296,909.9676451210937
297,508.0910911992185
298,466.85163115624965
299,495.25145256640633
300,425.1929279492186
301,306.5219539960942
302,405.98808601953135
303,405.72848355468744
304,338.8857533945312
305,317.2133080546875
306,291.56873936328145
307,327.76834074218755
308,348.247441457031
309,436.7015035820311
310,339.4149150703124
311,268.56793928515634
312,268.16551567578136
313,306.9045739101563
314,310.73636655078116
315,277.41217706249984
316,308.67759138281275
317,309.1024234726564
318,311.1896691835938
319,305.9150939765626
320,368.1997778515627
321,352.08085645703096
322,334.8876181874999
323,335.72219966015643
324,352.33985721093745
325,462.6660635703124
326,561.0862578671873
327,576.6482315703124
328,465.5649345703126
329,368.85318905859407
330,357.59070987109357
331,310.7146303867186
332,305.1308774765626
333,308.5782695703125
334,383.72513373437505
335,385.69264300781253
336,397.54475929687493
337,422.83377053125025
338,407.6294201015622
339,342.36189541406276
340,315.95789359765627
341,337.80223685156244
342,401.35389284765637
343,473.5938421992189
344,463.9301151132808
345,449.98631250781256
346,439.84573053124956
347,459.522001421875
348,428.84200995703145
349,441.6062860429689
350,377.20509337109337
351,391.43943041406254
352,417.71336648828134
353,446.0104806367185
354,587.5347312421877
355,533.9645249257812
356,494.19996046484397
357,516.4917446562503
358,552.7493944492188
359,635.6598483164059
360,471.8085322617188
361,512.0115243046873
362,538.3188472929693
363,409.1801587070311
364,412.6040152968748
365,404.46216984375025
366,388.842487675781
367,318.29412839843746
368,305.7132950039061
369,352.9963773359375
370,407.28778580468736
371,331.0773791718752
372,366.4751779218753
373,395.79893838281237
