id,Mean Message Latency (ms)
0,20.260294208333335
1,23.999085000000004
2,18.983403708333334
3,17.879674874999996
4,18.751303416666666
5,18.089890500000006
6,18.956323583333337
7,19.072214833333334
8,19.376446875000003
9,17.530500833333335
10,17.126838458333335
11,17.191270916666664
12,18.253684166666662
13,17.335017458333333
14,17.005274666666665
15,20.615826125
16,17.593165250000002
17,19.92725329166667
18,18.00649375
19,21.19857070833334
20,19.763409999999997
21,25.34545483333333
22,21.59507075
23,18.386185208333334
24,19.2169745
25,17.291824083333335
26,19.09261941666667
27,22.362073291666665
28,19.97584116666667
29,19.80072254166667
30,21.964560125000002
31,24.763375541666672
32,19.716123749999998
33,22.017508833333334
34,18.744220500000004
35,20.373086125000004
36,20.657688374999996
37,18.778006333333334
38,17.522106541666666
39,19.010176333333334
40,17.80361920833333
41,21.16025483333333
42,18.86718470833333
43,19.777327708333328
44,18.687894083333337
45,20.79708391666666
46,22.173811958333335
47,18.83170995833333
48,20.628949083333335
49,34.31638079166666
50,28.966893666666667
51,36.84699545833333
52,47.544072
53,37.65324754166667
54,42.867084250000005
55,38.500130125
56,42.83433145833333
57,40.703604666666656
58,35.952299958333334
59,28.6284685
60,32.297005249999984
61,29.653350333333336
62,28.74307833333334
63,27.47966845833334
64,21.982858583333336
65,23.626784375
66,20.203063916666665
67,20.094434458333335
68,18.014102958333332
69,18.25637625
70,19.11037166666667
71,18.69044683333333
72,19.378125625
73,18.757532083333338
74,20.831604875000004
75,19.240945499999995
76,19.446521958333328
77,19.331355833333333
78,18.703987208333327
79,24.469713374999998
80,21.370738666666668
81,35.412669125
82,24.212767666666664
83,17.255385666666665
84,18.903116375
85,23.90174066666667
86,18.994043416666667
87,23.78260087499999
88,18.217225958333334
89,17.405629083333334
90,19.806037375000002
91,29.55513204166667
92,19.750783791666667
93,17.099738166666665
94,16.51923866666667
95,18.768370166666664
96,16.636689416666666
97,20.907153625
98,16.298005916666668
99,15.75214670833333
100,16.427646041666662
101,18.72686541666667
102,16.923487291666667
103,16.356796125000002
104,16.096582
105,16.332159458333336
106,16.202112124999996
107,15.80554254166667
108,16.875366333333332
109,16.940524125000003
110,19.320865625
111,28.262108541666667
112,22.889623791666665
113,16.5681045
114,16.79655920833333
115,21.036992374999997
116,20.84518470833333
117,25.91775854166666
118,21.890699833333333
119,18.79201329166667
120,20.474682208333334
121,33.84491820833333
122,23.843069916666668
123,17.176518875
124,17.944782958333334
125,21.485855041666667
126,18.777877125000003
127,25.274952125
128,19.322335791666667
129,17.49644675
130,16.962915666666664
131,24.439613083333338
132,18.159151124999998
133,17.194052624999998
134,18.532315875
135,17.866800291666664
136,17.718166125
137,17.858574625
138,16.2567695
139,15.933255375
140,16.341040583333335
141,16.826768791666666
142,16.16996525
143,16.390482333333335
144,16.39898629166667
145,16.737937916666667
146,17.742941708333333
147,18.166998958333334
148,17.26470391666667
149,15.984247250000003
150,16.794443166666667
151,18.109699
152,16.958385666666665
153,17.062534791666668
154,16.706724916666666
155,16.1846975
156,18.31406354166667
157,17.54157754166667
158,17.770558625
159,16.808459999999997
160,19.313484375
161,28.886030166666668
162,24.06739195833333
163,18.624385083333333
164,18.980334333333335
165,23.552348124999998
166,18.976360583333328
167,23.806442875000002
168,20.59643458333333
169,17.394602416666668
170,18.084168416666667
171,22.081265875
172,19.08520845833333
173,17.413288416666667
174,17.566223791666665
175,19.59762979166666
176,17.687231208333333
177,17.86476370833333
178,18.90091091666667
179,20.09160316666667
180,16.915579541666666
181,20.037790083333338
182,16.631980583333334
183,16.789952999999997
184,16.336977458333333
185,16.887118416666663
186,15.872746874999999
187,16.59762854166667
188,15.960117166666668
189,16.833503958333335
190,16.864707000000006
191,19.404977458333327
192,16.432374708333334
193,16.339769083333337
194,16.689817166666668
195,16.937216125
196,16.000867000000003
197,16.624699125000003
198,16.797731249999995
199,16.012837458333337
200,17.983685041666668
201,26.959011958333324
202,20.718485083333338
203,17.239143416666668
204,17.863313333333334
205,20.001967750000002
206,17.65807475
207,24.071703208333336
208,17.61823875
209,17.767925916666666
210,17.357776458333333
211,20.39845783333333
212,18.746515124999995
213,17.210622625
214,17.241170041666667
215,16.831656291666665
216,18.031249374999998
217,19.936084791666666
218,17.929017624999997
