id,Mean Message Latency (ms)
0,42.42491720833333
1,56.05201920833333
2,52.13857204166666
3,56.132947437499986
4,63.02078560416668
5,73.02533581249999
6,93.69426956249998
7,101.59817829166666
8,107.38073783333334
9,110.97778389583333
10,118.18877360416666
11,135.73513433333332
12,137.63779897916666
13,136.54042783333333
14,147.83315360416665
15,157.95766812499997
16,161.74530489583333
17,171.69706039583332
18,198.28069206250004
19,215.78604470833338
20,246.57648806250003
21,282.74075683333336
22,294.7583695625
23,305.8818180833333
24,307.4886549166667
25,328.38037106250005
26,349.74332156249994
27,354.3319901666668
28,362.46018116666664
29,380.2888344791667
30,426.636358
31,440.4496898125
32,475.4932324166667
33,486.4066690625
34,512.5964432708334
35,512.0784043333332
36,524.3753889583332
37,543.4656094166668
38,560.3674749999999
39,584.3063294374999
40,602.276062
41,620.1698929999998
42,663.5326643333333
43,680.1990270833334
44,687.9074971875001
45,704.3040494375
46,713.3590777916666
47,728.9938976041667
48,745.3264842291666
49,766.4753248541668
50,792.0313130208333
51,814.3159051458334
52,860.8631492291667
53,876.6110143125001
54,903.8185873958336
55,941.2300289375002
56,967.2915687916666
57,994.921430875
58,1011.7520094583332
59,1039.5290503333333
60,1054.3314715833333
61,1068.4097509166666
62,1098.9939271875
63,1112.972060875
64,1147.8928426875002
65,1170.0103034583333
66,1204.2823881250004
67,1221.9779392291666
68,1251.0265558333335
69,1281.1317393958336
70,1292.1496232291672
71,1325.3382444375002
72,1350.8473932916665
73,1389.7770891666669
74,1418.5552547916668
75,1452.6343940625002
76,1476.2698162708336
77,1481.9432646249998
78,1499.0396201458327
79,1515.3736273541663
80,1538.6458784375
81,1539.4188165416663
82,1547.8625546041667
83,1583.3949993958333
84,1601.8925806458335
85,1611.6544108125
86,1629.7791053958335
87,1651.7602502083334
88,1662.6250296041665
89,1689.578995104166
90,1702.505295375
91,1725.1617362916668
92,1737.0419154375002
93,1740.045830645834
94,1778.4425963333333
95,1804.7509193125
96,1837.731023583334
97,1858.4884902499998
98,1870.2012597708328
99,1889.8866325416668
100,1908.6564928125001
101,1927.1366198333335
102,1956.9414258749996
103,1980.3958088124998
104,2006.5846442291665
105,2006.2964409791673
106,2028.6807268333332
