id,mean_time_ms_10,mean_time_ms_20,mean_time_ms_30,mean_time_ms_40,mean_time_ms_50,mean_time_ms_60
0,74.298382,75.24466500000001,70.30336066666668,81.29660266666667,71.59964233333334,74.861288
1,82.94796966666667,95.45564666666667,104.83304666666668,109.66269199999999,97.35266366666667,103.045384
2,59.75468966666667,74.89665366666667,106.11263933333335,126.11261999999999,117.06622433333332,117.484013
3,59.883276333333335,65.417608,107.789596,129.22771766666668,129.18059033333336,131.85866666666666
4,59.84028166666667,63.410441,110.46600333333333,139.88471,138.50569733333333,146.7940013333333
5,59.66361366666666,63.320319000000005,116.30296700000001,142.35107133333335,150.28802566666664,160.24867700000001
6,59.87008433333333,63.201030333333335,118.911108,156.55763933333333,160.06859166666666,173.22770766666667
7,59.804598666666664,62.74827333333334,116.84894533333333,163.14474733333333,174.385309,190.83118433333334
8,59.72925833333333,63.32071633333334,111.75227133333333,168.88666166666667,180.93299866666666,211.74033533333332
9,59.86801833333334,62.665223999999995,105.63365633333335,174.68365033333336,191.36134766666666,219.58231933333332
10,59.811036,62.533378666666664,100.95556599999999,175.649722,200.87194466666665,234.6259746666667
11,59.740305,63.06839,95.05001666666668,186.88066800000001,212.46767,249.42906700000003
12,59.768041333333336,62.472343333333335,91.93261433333335,193.810463,222.0959663333333,262.62760166666664
13,59.80698266666667,62.405427333333336,89.23379533333333,197.54036266666665,231.09912899999998,278.317372
14,59.667746,61.89767533333333,82.55473766666667,213.93799733333333,240.36630033333336,292.223295
15,59.75834533333333,62.42664666666667,81.56792333333333,224.602302,250.735998,304.93426300000004
16,59.82494366666666,62.160730666666666,79.80926866666668,222.9979833333333,259.8519323333333,320.19170133333336
17,59.730371,62.54363066666667,78.29658166666667,226.82062800000003,270.15336300000007,335.672935
18,59.72226433333333,62.23098433333333,75.923602,233.85930100000004,280.787627,346.6442426666667
19,59.88494533333333,62.655925333333336,74.355364,249.219656,289.2016566666667,358.9789866666667
20,59.727033,62.17535366666667,73.13537600000001,258.26366766666666,298.6764113333333,373.9016853333333
21,59.776544666666666,62.24234933333333,71.46398233333333,264.49529333333334,307.00794866666666,386.43630333333334
22,59.739272,62.52002766666667,76.14167533333334,268.23171,316.75004966666665,405.21764733333333
23,59.763034,62.64670699999999,71.316957,274.1870086666667,326.389551,420.55861166666665
24,59.792915666666666,62.087377000000004,69.10538666666667,277.0397663333333,336.8252913333333,432.27036833333335
25,59.841633,62.558889666666666,65.7293,282.24396666666667,346.82734800000003,446.495295
26,59.913079,62.559366000000004,69.85831233333333,283.96701800000005,355.646451,464.29522833333334
27,59.73736433333334,62.385718,67.802747,290.115277,366.8040433333333,474.4582966666667
28,59.75174933333333,62.349002000000006,69.56632966666668,303.42435866666665,377.21761066666664,490.92602733333337
29,59.84695766666667,62.35329333333333,68.61098600000001,306.7725496666667,386.807045,509.1337363333334
30,59.98802166666667,62.415679000000004,67.089319,306.45394333333337,395.24467766666663,517.1179773333334
31,59.711058666666666,62.602996999999995,66.04361566666667,309.78210800000005,406.539679,536.4843209999999
32,59.77805466666667,62.254269666666666,70.876996,317.152262,414.5300386666667,552.3262816666667
33,59.90346233333333,61.97969166666667,70.52826866666668,322.1710523333333,427.05734566666666,564.6386939999999
34,59.89837666666667,62.511364333333326,66.04639733333335,326.66198433333335,434.1733453333333,585.8190063333333
35,59.730052666666666,62.73873666666666,66.54802966666666,333.264907,445.1243083333334,602.4185816666667
36,59.90958233333333,62.41106966666666,70.18001866666667,336.297671,452.18626666666665,619.943698
37,59.820334333333335,62.60999066666667,70.15268,339.99427166666663,467.94732433333337,629.9506026666667
38,59.74197366666667,62.57033333333334,67.75569933333333,345.0047173333333,479.1213676666667,644.683361
39,59.840758666666666,62.352021666666666,65.66135066666668,348.9611146666666,497.642994,662.6993023333333
40,59.806029,62.623342,66.94269166666668,353.07470966666665,504.33468833333336,676.726103
41,59.73720566666666,62.41369266666666,65.89023266666668,360.2853616666667,515.0922936666667,692.4572786666666
42,59.863329,62.41567933333334,66.534678,360.5517546666667,524.3026413333333,703.2320500000001
43,59.77590866666667,62.791744666666666,67.96924233333334,368.36687766666665,534.9439783333333,717.9626623333334
44,59.689918999999996,62.60736800000001,67.488353,372.5097183333334,543.6762966666666,731.4887840000001
45,59.762716000000005,62.64440166666666,67.262729,377.1479923333333,554.458062,741.5056226666667
46,59.861342,62.513113000000004,68.32369166666666,381.7863466666667,563.9491083333334,757.3092776666667
47,59.599638,62.64925,69.334745,386.651277,574.3647416666668,772.3769346666667
48,59.78337933333333,62.849760333333336,67.79233599999999,393.2255903333333,584.648609,788.7179056666668
49,59.87207133333334,63.85938333333334,67.29960466666667,402.26960166666663,594.5664246666666,801.6080853333333
50,59.551318333333334,62.50874166666666,68.80140333333334,405.2453043333333,602.6536623333333,819.6350733333334
51,59.74101999999999,62.59266499999999,69.13113633333333,408.66740533333336,613.6897403333334,828.4513953333334
52,59.94741133333333,62.67277433333334,65.96493666666667,413.93836366666665,623.8767306666667,842.361291
53,59.652169333333326,62.607686,66.803376,418.6292490000001,633.5477033333334,856.324037
54,59.77869033333334,62.457323,69.91036700000001,421.0557143333333,641.1630309999999,868.4182959999999
55,59.859673333333326,62.59965866666667,67.04703966666666,427.3260433333333,652.100007,881.7367549999999
56,59.908787999999994,62.765836666666665,68.16522233333332,430.5776753333333,659.534057,901.6091026666667
57,59.69500566666667,62.449693999999994,69.87889600000001,435.21952633333336,672.553301,914.1390323333334
