id,Mean Message Latency (ms)
0,43.080409406250006
1,44.3129340572917
2,21.977583588541666
3,22.549979395833333
4,22.04792447395833
5,23.13370134375
6,21.88205221354168
7,20.46183871354168
8,21.18305866666667
9,22.442520927083322
10,21.08090123437499
11,22.512596078124997
12,22.361651124999995
13,20.70463446874999
14,22.13164790104166
15,21.11861602604166
16,20.557649494791672
17,21.256450598958335
18,19.89543067187501
19,23.21773014062499
20,23.335115375
21,22.204327052083343
22,20.900626994791647
23,22.418378510416662
24,19.49900514062502
25,19.904040994791664
26,21.27675216666666
27,19.58851266666666
28,20.398313802083326
29,21.705858463541674
30,25.31356865625
31,21.47296809375
32,21.984268015625002
33,22.238106765625
34,21.084406791666655
35,21.489286140624994
36,21.371483848958338
37,21.734137036458325
38,21.954686692708325
39,21.132233229166676
40,19.716922187500007
41,19.901480520833328
42,18.894592906250008
43,20.275957880208335
44,19.722346218749998
45,19.75161954166666
46,19.647841645833328
47,21.79549391666667
48,19.19574038020834
49,19.752066619791666
50,19.849393510416657
51,20.66335953125
52,22.23562823958334
53,20.947244010416675
54,19.169381489583326
55,21.35333417708334
56,22.359828124999993
57,22.174485036458325
58,20.754410604166665
59,20.751499864583327
60,24.51342719270833
61,20.278498505208347
62,19.53336725000001
63,21.495182067708345
64,21.475079218750015
65,21.412783630208335
66,24.06095838020832
67,20.393807510416664
68,20.9950171875
69,19.848051182291663
70,23.065937067708347
71,19.41289501562501
72,19.720976541666666
73,20.17528435937499
74,18.61091330729168
75,18.41123648958334
76,18.93320680729166
77,18.825951906249994
78,18.12413584375001
79,19.297315442708335
80,19.48492725520833
81,17.853269947916672
82,18.50662997395833
83,18.942056807291653
84,17.911989296875003
85,17.42367326041666
86,18.062929276041665
87,17.85538844270832
88,18.14442996874999
89,21.36076241666666
90,21.315654166666665
91,19.705640796875006
92,21.540383432291666
93,18.38445785416665
94,19.535167765624994
95,20.38016540624999
96,19.99590916145834
97,20.90354013020833
98,21.136257765625004
99,20.32764872395834
100,19.271442067708325
101,18.902484317708335
102,18.11493809895833
103,18.522683510416673
104,18.223604817708335
105,18.92758906249999
106,17.928538250000006
107,20.714811953125004
108,18.460842484374993
109,18.975466520833336
110,17.688728859374994
111,19.346768671875
112,20.052730999999994
113,20.118175677083325
114,18.732837114583337
115,18.948172526041663
116,20.85552740104167
117,19.405135260416667
118,19.468971822916682
119,20.0538945625
120,20.522904880208323
121,19.890894541666665
122,18.109150234374997
123,19.96772365104168
124,18.391333546875003
125,18.112317994791667
126,19.741645703125002
127,18.044774708333346
128,18.903260473958323
129,18.66834486458334
130,18.476157161458325
131,18.44898365624999
132,18.24598763541665
133,18.021685432291665
134,18.35156598958332
135,18.19096632291667
136,18.083337619791674
137,17.94435832291666
138,17.60103431249999
139,19.114794848958336
140,19.917376375
141,18.29045758333333
142,18.29356081770833
143,18.683207473958344
144,17.618392901041666
145,17.49855155208333
146,17.597065656249995
147,17.847737927083337
148,18.57440544270833
149,20.317071395833327
150,21.95112409895835
151,22.051159244791673
152,22.551524135416667
153,19.90984875
154,20.748046520833338
155,21.386568744791663
156,20.323621734375003
157,23.157452552083353
158,21.11361427083332
159,21.759727359374995
160,19.96472477604167
161,19.758070567708337
162,19.027496385416672
163,20.030739401041664
164,19.452991593749996
165,20.97378546875
166,20.06656926041666
167,21.15852388541668
168,19.281513994791666
169,21.070435651041674
170,18.549333062500004
171,19.952764072916672
172,20.29460301562499
173,19.416651375000004
174,19.43631467708334
175,19.938768171875
176,21.505281317708327
177,20.992872651041658
178,20.319696541666683
179,21.006278697916667
180,20.918658619791668
181,20.90772490104168
182,18.104992843749994
183,20.61450477604167
184,18.64939180208334
185,18.95450052604167
186,20.642780984375012
187,20.581044239583335
188,20.09295673958334
189,18.62252752083334
190,19.163674328124994
191,19.389733635416665
192,18.783471265625003
193,18.461642156249997
194,18.430788072916673
195,18.969557015625004
196,19.13524417187501
197,18.983362869791666
198,17.81331754166666
199,18.670608609374998
200,22.379289109374998
201,18.44905196875
202,20.33934988020833
203,19.592095145833337
204,18.018803244791684
205,18.578309536458345
206,18.797569005208324
207,19.08725130208333
208,19.533659041666667
209,20.01754447395833
210,22.214682125
211,20.093853276041667
212,21.804100536458332
213,19.755878791666667
214,20.665008562500002
215,20.258190723958336
216,19.337870213541663
217,20.542256489583334
218,20.93406641666666
219,20.431949484374986
220,18.81539329166667
221,19.660133869791668
222,18.309687583333332
223,18.575392656250013
224,18.409098161458328
225,19.51359705729168
226,19.08981919791666
227,19.859815635416673
228,19.399880130208345
229,20.395771880208333
230,18.81947865104166
231,19.872204739583342
232,20.25429409374999
233,19.573940588541667
234,18.823721755208336
235,19.744737708333336
236,21.119820552083322
237,20.21557216666667
238,20.284214411458333
239,20.820513359375003
240,20.28832834895834
241,19.70144609375
242,18.800442437499992
243,20.946441812499994
244,19.071910520833338
245,18.541477671875004
246,19.819522906249997
247,18.69731645833333
248,19.787600901041674
249,19.49870834375
250,18.68398738541666
251,19.045074765625
252,19.681683437499995
253,18.73148363541666
254,18.47844695833334
255,18.61146467187501
256,18.891656182291666
257,18.582587447916673
258,18.360008781249995
259,19.476715468750005
260,22.080332041666665
261,19.103569296875
262,20.293915010416658
263,19.915591958333334
264,17.774732182291668
265,17.78658227083334
266,19.469156859375005
267,18.642892432291664
268,19.91034674479167
269,19.834820223958328
270,23.526977796875
271,22.516999375000008
272,22.440334135416663
273,20.56470145833333
274,21.891582744791663
275,20.510713296874986
276,19.567730515624998
277,21.32555344270833
278,21.25031004166666
279,21.638675255208337
280,20.263422276041656
281,20.598463765625002
282,19.36441785416667
283,19.26270749479167
284,18.83188505729167
285,20.50993464583332
286,19.014855229166667
287,21.167290734374994
288,20.813779276041664
289,20.321519416666682
290,18.869526692708337
291,20.525553604166678
292,20.964725567708335
293,19.79981611979168
294,18.753156072916653
295,18.525143453125
296,20.858019640624985
297,20.092339609374992
298,19.73179608333332
299,20.16357584895833
300,20.55819084375
301,20.153415734375006
302,20.443931197916672
303,22.330804406250007
304,19.68692372916667
305,19.986177468750004
306,21.14948015104167
307,19.224179250000002
308,20.19537734375002
309,18.902556395833333
310,20.609938854166653
311,19.192057354166664
312,18.883691458333324
313,19.000591067708335
314,19.960130234375008
315,19.131099182291674
316,19.17021718229167
317,18.607717062500008
318,18.54304848437501
319,19.53965671875
320,21.342794083333334
321,18.764177989583338
322,20.45745404687501
323,19.177023333333338
324,17.99634222916666
325,17.929219937499997
326,18.752845609374994
327,18.346169291666666
328,18.329607932291655
329,19.525731588541664
330,22.071856994791663
331,21.264021645833328
332,22.21659817708333
333,20.621468578125
334,20.897866515625005
335,21.81452882291666
336,19.870209208333332
337,21.665845078125006
338,20.985876526041668
339,20.411822890624993
340,19.55735059895834
341,20.604256541666665
342,18.526751546874994
343,18.777480973958337
344,19.756577911458326
345,20.258189484375006
346,20.233914218749998
347,20.56673916666666
348,19.25859479166667
349,19.30617411979167
350,18.25777444270834
351,20.967992671875
352,20.162860572916657
353,19.626324328125005
354,19.049324078125007
355,18.720043208333337
356,20.209929588541666
357,20.236133312499998
358,20.45219510416666
359,20.440159963541657
360,21.055759249999998
361,21.00411929166666
362,18.667894114583337
363,20.55761711979167
364,18.68214332812499
365,18.695371880208345
366,21.65744457291666
367,18.44103511979166
368,19.845024979166666
369,19.188341989583325
370,19.55327890104167
371,20.666342171874998
372,19.62433883854167
373,19.137398703125005
374,18.40670533854167
375,18.79898829166667
376,19.191581770833327
377,18.929681442708333
378,18.240793260416662
379,19.335413989583326
380,21.094091234374996
381,18.56679963541667
382,20.254635562500017
383,20.368753645833333
384,18.293920921874996
385,18.040943895833337
386,19.09146952604166
387,19.250277421875005
388,21.008532484375007
389,20.328380197916662
390,22.531524234375
391,21.25758559374999
392,23.032144963541658
393,20.635784911458327
394,21.57375463541666
395,22.056784500000003
396,20.764080171875005
397,22.636994697916673
398,22.220348281250008
399,21.858555567708336
400,19.677006984374994
401,21.92643038541667
402,20.385624203124994
403,19.61134867708333
404,18.81135381249999
405,20.52876847395834
406,20.777405593749997
407,20.097997041666666
408,19.14981373437499
409,20.28390394270834
410,19.73222316145832
411,20.072615385416675
412,20.13320726041668
413,19.571498026041674
414,18.976514546875
415,19.705378750000005
416,21.530784614583336
417,20.42683094791668
418,20.651983697916666
419,21.423266583333326
420,21.745613468750005
421,19.80112493750001
422,18.36045958333332
423,20.663549505208323
424,18.67460709375001
425,18.923717234375
426,20.439491895833342
427,18.862821182291672
428,18.935085557291675
429,17.878261713541672
430,18.755758807291677
431,18.91440151041666
432,18.83595437500001
433,18.049514531249994
434,18.680802223958324
435,18.49583288020833
436,18.385283687499996
437,17.67017694270833
438,17.53507308854167
439,19.24293116666667
440,20.622483119791667
441,17.754305177083328
442,19.445790588541673
443,19.19547590104167
444,17.614427999999997
445,17.562941984374998
446,18.83695520833333
447,18.492733447916667
448,19.253611593749994
449,19.80310431770834
450,21.90523219270834
451,20.230896781249996
452,21.41174052604166
453,20.03132799479167
454,19.59088562500001
455,20.55242288020834
456,19.386695125
457,20.317869890625
458,20.454852526041673
459,20.330533354166665
460,19.032076005208335
461,19.531093546875002
462,18.196377921875
463,18.924405140624998
464,18.54502532291667
465,19.396677625
466,18.47096902083333
467,20.6507978125
468,20.026834020833327
469,20.563012598958334
470,19.14070545833332
471,19.85875271354166
472,20.219987906250008
473,19.407873328125
474,18.760835098958335
475,19.212460817708322
476,21.27022170833334
477,20.55523175
478,20.61009659895833
479,21.671875067708342
480,21.235505786458322
481,21.613350776041667
482,21.09001331250001
483,21.788723760416662
484,19.390833880208334
485,21.251507104166674
486,21.52248469270833
487,19.509280755208334
488,21.03816466145833
489,19.522617197916656
