id,mean_time_ms_10,mean_time_ms_20,mean_time_ms_30,mean_time_ms_40,mean_time_ms_50,mean_time_ms_60
55,9652.142286,10802.150408666666,11943.024953,12491.855701333334,13449.355284333333,13773.436387666667
56,9775.907357333332,11043.676933,12136.46968233333,12663.352648666667,13655.653953666668,14037.510712999998
57,9914.976994333334,11218.429565666665,12305.462598666665,12842.94192,13874.418656333333,14278.171301
58,10068.370024333331,11429.837942333334,12480.688333333332,13055.686394000002,14112.137079333334,14501.750390000001
59,10362.166722666667,11589.745044666668,12686.352332666667,13268.37031,14312.203327999998,14744.789759333333
60,10586.703300666668,11786.727270000001,12865.833679333335,13481.223106333333,14516.372363,14957.216660333332
61,10717.473268333333,11956.962029,13038.257281333334,13724.400043333333,14719.368616666667,15181.659618666667
62,10870.406945333334,12129.314660999999,13216.699759000001,13908.820709,14933.906396,15384.908278666664
63,11013.044675,12323.308706333335,13410.693646,14135.148684333333,15143.656094666667,15657.657702666666
64,11171.010971000002,12530.081351333332,13616.726080333334,14337.140957333335,15356.800318,15900.731643
65,11379.330952999999,12688.965241333333,13802.967707000002,14533.578634333333,15583.353599,16153.270324333333
66,11488.542318666667,12890.697081999999,14002.945661333333,14726.321618,15762.397607333332,16341.896295666666
67,11649.959723333333,13067.358573,14225.747744333334,14936.271746999999,15952.578703666666,16570.713678999997
68,11823.507706666665,13254.532654999997,14469.831704999999,15164.932330333335,16157.628615666667,16792.810599
69,11965.286334333332,13402.141729999998,14648.992299999998,15367.974678666667,16346.060275999998,17016.67499533333
70,12074.852705,13608.399311666666,14843.244632,15535.548051,16585.625966333333,17242.220958
71,12256.255706000002,13826.762676666667,15063.711961333334,15803.166707666665,16794.949055,17469.222943
72,12372.470061,13996.360699333332,15247.130632666667,15994.649013333334,17002.515395333332,17679.832617666667
73,12534.164985000001,14197.223981333334,15453.993638,16197.163661333332,17189.812421333332,17947.01329866667
74,12685.911655333335,14376.052300333331,15657.551368,16415.338675333333,17416.874329333332,18167.55739833333
75,12818.821748333334,14535.164992,15879.317044999998,16606.505632,17608.58909266667,18396.83938
76,12944.222688666667,14687.600056000001,16074.300050666667,16823.699236333334,17801.525354333335,18637.307962000003
77,13071.119626333333,14838.021357666667,16288.118998333333,17032.917976333334,18010.933002,18834.023634666668
78,13202.518383666667,15001.457611666667,16454.58157833333,17224.28576166667,18213.063319666668,19370.700676666664
79,13319.150924333335,15147.909323666667,16652.76694266667,17493.764400666667,18396.101316333334,19548.968394333333
80,13459.871292000002,15314.227024666667,16912.886619333334,17675.43053633333,18626.590331666666,19736.90867466667
81,13637.451887000001,15525.144974666668,17069.89725366667,17880.798419333336,18810.390313666663,19932.994365333332
82,13848.086992999999,15832.941611666667,17273.293018,18099.159717666666,19033.188660999997,20117.885033333336
83,13949.791749333332,16054.384629,17488.496621333335,18296.507676666664,19241.842667,20327.061653
84,14080.226341666666,16226.440349999999,17668.816010333336,18506.628036666665,19443.945964333336,20513.327995666667
85,14219.680309333335,16425.880273333332,17865.190347,18725.482304666668,19669.523716,20714.043617333333
86,14356.965064333335,16581.405004,18043.438991,18925.320625,19866.620779,20932.354608666665
87,14499.008258333333,16756.762346,18243.974685333334,19131.741364999998,20050.371964666665,21098.606745
88,14635.534684,16926.318565666665,18430.982033333334,19344.696681,20273.287296666665,21277.100244666668
89,14760.194698666666,17098.179340333332,18623.489697333334,19561.633348666666,20490.573247333334,21460.223039333334
90,14870.775063666666,17266.126315,18810.372034666667,19789.544026,20698.583920666668,21659.540018000003
91,14990.511735,17441.684961666662,19004.320701,19983.023326,20941.922664666665,21909.317016999998
92,15114.237308333331,17611.614386,19196.239074333334,20243.103345333333,21129.493713333333,22106.782992666664
93,15236.791531333334,17760.178724666668,19420.834620666665,20447.49967233333,21342.109362333333,22290.399074999998
94,15349.315324999998,17964.665016,19598.277648333333,20677.316347333333,21599.839448666666,22493.717670333335
95,15466.649373666667,18155.928374,19785.804431,20891.574064999997,21835.681359,22724.22766666667
96,15590.461015666668,18409.117380666667,20035.28960533333,21118.716398666667,22042.488575,22898.397922333334
97,15699.396292,18538.03197566667,20184.781710333333,21313.738981666665,22251.614967999998,23115.517377666667
98,15842.633644666668,18747.727632666665,20380.867958,21522.733529333334,22458.529075333336,23311.621904333337
99,15948.170026333333,18944.020987,20570.01829133333,21746.77856733333,22672.42368066667,23490.637620333335
100,16067.588011666667,19124.116659,20763.996283666664,21995.79397833333,22865.092277666667,23736.604611333332
101,16194.998979666669,19323.923985666668,20918.76029933333,22232.320308666665,23122.430324666668,23925.659258999996
102,16289.923429666667,19515.460332,21133.685668333335,22437.23233566667,23316.124359999998,24152.902364999998
103,16389.836709,19719.682296333336,21297.502676666667,22659.910280666667,23523.169994,24335.411310333333
104,16497.652053666665,19921.340942333332,21515.731413999998,22872.827370666666,23769.27471133333,24730.810960000003
105,16598.803281666664,20102.337598666665,21721.884965999998,23073.848962666667,23980.036418,25591.598669666666
106,16715.37462866667,20309.934377666665,21902.163028666666,23286.127010666667,24194.425344666666,25720.285971333335
107,16821.772019333333,20816.30031266667,22109.494686000002,23497.969309333334,24519.570350666665,25852.720021999998
108,16915.001710333334,21011.579990333335,22289.567311333332,23726.047357000003,24722.20889733333,25995.918114666667
109,17030.353943666665,21177.43388766667,22485.723098333332,23963.886260666666,24942.221006000003,26129.612366666668
110,17190.101305666667,21440.898259333335,22668.04869966667,24151.86365433333,25148.071686333333,26289.803266000003
111,17325.399955,21634.764671333334,22861.783345666667,24336.140632666666,25339.083671666667,26492.89504666666
112,17432.475566999998,21833.834409666666,23051.017443666668,24539.199591,25555.190324666666,26706.391334666667
113,17603.277445,22101.512353,23242.769241666665,24744.725624666666,25733.798345,26934.617598666668
114,17734.675725,22258.184750666667,23473.553021999996,24938.42101066667,25917.677323,27142.525991000002
115,17859.758059333333,22461.69964466667,23657.18587266667,25125.492970000003,26141.710599666665,27348.716974333336
116,17997.102657666666,22649.40031366666,23877.761364,25341.776927333336,26343.35796033333,27559.024016
117,18128.179073,22825.134595333333,24042.73406633333,25535.166979,26530.097643666668,27766.90808933333
118,18269.633373,23030.769984333336,24230.693976,25748.17498566667,26720.710039333335,27970.989386666668
119,18402.107318333332,23215.458234333335,24460.901657666665,25953.780651333334,26920.926650666665,28159.860214
120,18529.242038666667,23418.02390433333,24625.026384666664,26150.140047333334,27116.024970666665,28353.758652666667
121,18622.965971666665,23625.366608333334,24823.617060666667,26333.058993,27286.217053666667,28616.17660533333
122,18738.779703666663,23879.635652333334,25024.264732666667,26559.136311,27564.548095000002,28859.469970000002
123,18876.679738333332,24076.669375333335,25231.72076533333,26811.365048333333,27756.702105333334,29075.273991000005
124,19009.457429666665,24263.79966733333,25437.858343333337,26977.22435,27931.240717333334,29325.457096
125,19149.492741,24470.536788333335,25643.161058666665,27218.218326666665,28110.63830066667,29541.635434
126,19281.673033666666,24699.581305,25896.80171,27385.438362999997,28284.447749,29772.256374
127,19381.89999266667,24850.600719333335,26108.621041333332,27681.783676333333,28471.847216333335,29983.77943
128,19513.342697999997,25194.189309999998,26347.228686333332,27896.324634666667,28646.226009,30264.126698000004
129,19628.386736,25404.67302033333,26578.347047,28058.498938666668,28853.282531,30495.813687666665
130,19726.028601666665,25592.244068666667,26886.57093033333,28223.368247333332,29026.559273333332,30714.18229766667
131,19829.902649,25790.664354666664,27080.97728066667,28391.801913666666,29242.256323666665,30984.164317333332
132,19933.78758433333,25983.604034,27365.63165966667,28580.595652,29395.265340666665,31207.283337999997
133,20015.374978333337,26161.448637666665,27526.807625999998,28765.552361666665,29585.46511333333,31432.35802633333
134,20219.079812333333,26359.783967666666,27735.079367666665,28957.635005333334,29974.148035000002,31665.141661999998
135,20322.659016,26553.759336,27920.235713,29114.559889,30121.244669333333,31917.210658333333
136,20430.052996,26738.159339,28119.823535333333,29309.564272333333,30295.979976666666,32125.196695000002
137,20539.87209,26920.77708233333,28300.697009,29517.662684333332,30466.581662666664,32361.318032
138,20668.764988666666,27118.830045,28539.56174866667,29708.02362766667,30613.318681666668,32590.98402666666
139,20846.281608,27303.106626000004,28738.562345666665,29903.036991999998,30780.320087999997,32799.674273000004
140,21017.864704000003,27495.760282000003,28940.569957666667,30118.847688333335,30963.860035,33025.77368433333
141,21186.410347666668,27664.242664666668,29136.816024666667,30364.90702633333,31127.703031,33204.748630333335
142,21313.274065666665,27897.600650666664,29306.54033,30601.331949,31307.569027,33400.301695
143,21496.675332333336,28088.747421666663,29530.736605333335,30806.483904333334,31593.633015666663,33596.47226333334
144,21626.685778333333,28284.206867333338,29714.148044666665,31014.973401666666,31769.742648,33804.00689433333
145,21787.887017,28494.655689000003,29900.726398,31215.303977333333,31969.52136366667,33996.91232066666
146,21912.924289666666,28694.440682666667,30109.227974999998,31426.093657999998,32173.942645000003,34213.99529766667
147,22040.26707033333,28859.64425366667,30302.625258666667,32061.632791666663,32332.406043666666,34431.356907
148,22192.69665066667,29063.108047,30492.927710333333,32278.924465333334,32532.764593666667,34714.03106066667
149,22659.00595966667,29249.298651666668,30736.83500266667,32496.870676333332,32722.473939333333,34966.200352
150,22720.276356333332,29437.099616000003,30929.120301999996,32718.66138766667,32907.620907000004,35207.325458666666
151,22870.922247333336,29667.960723666667,31141.733089999998,32938.605387999996,33199.31674,35426.170746
152,23207.689921,30014.004707,31330.10697366667,33160.500685666666,33393.33399133333,35769.58378166667
153,23367.173036000004,30219.773372,31497.140725666668,33358.220656666665,33603.98864733334,35963.09471133333
154,23535.438616999996,30383.04066633333,31692.688624333332,33586.75702433334,33807.703971999996,36176.154375000006
155,23655.754009333334,30582.961956666666,31874.509016666667,33828.90097333333,34028.50906066666,36393.624623
156,23788.392702666664,30758.760690666666,32054.540873,34042.90254933334,34205.35866433333,36654.32135266667
157,23963.983376666667,30944.1336,32284.77827733333,34219.994624666666,34371.250073,36844.089985
158,24109.754721,31180.022637,32492.662668000004,34444.93118933333,34581.75134633333,37061.15770333333
159,24275.02107633333,31331.243276666664,32759.97098266667,34635.151625,34826.290766666665,37283.718347333335
160,24388.12390933333,31529.880603333335,32898.44528866667,34851.14804933334,35000.36398566666,37475.38614266667
161,24613.820949999998,31737.518945999997,33091.20607366667,35037.942648000004,35190.60293833333,37671.903054
162,24729.78973366667,31922.895987666667,33302.171946,35215.42302766667,35411.986271,37882.03573233334
163,24866.964658333338,32095.028320666665,33472.276608,35457.775990333335,35597.698132333324,38145.27201666666
164,25005.306005333336,32272.896687,33665.73293966666,35685.05430166667,35828.440666333336,38340.795676
165,25160.642385,32451.252301666664,33859.866301333335,35922.39530900001,36037.939945666665,38564.977566333335
166,25296.534061333336,33014.258066999995,34084.93232766666,36129.48671966667,36220.065594,38736.676930999995
167,25454.681396666667,33209.61531,34269.52306433333,36338.66500833334,36430.584590000006,38981.544415000004
168,25559.964975,33365.685939999996,34490.31567533334,36648.046652,36660.64135233333,39177.20365533333
169,25658.440351666668,33527.874707999996,34666.21398933333,36850.60930233333,36872.51766533333,39385.83270666666
170,25847.915410999998,33794.304370666665,34872.789939,37188.454389666666,37119.44866166666,39622.67510066667
171,25983.30458,33947.840372666666,35056.40697433333,37439.16932733334,37319.44163633334,39799.75660633333
172,26100.255807333335,34232.055346,35279.66372166667,37687.183062000004,37495.24442366667,40010.726611
173,26205.307245,34434.62729433333,35476.633389999995,38005.225738,37747.593005,40210.666259
174,26305.387735333334,34613.423267666665,35672.91792233333,38267.994404,37944.896301,40430.64729366667
175,26490.48169466667,34857.670307333334,35893.81631266667,38583.369732,38129.297972,40634.96295566667
176,26646.11061433333,35064.24633666666,36101.70364366667,38834.90935933333,38364.434004,40865.531047
177,26800.574382000003,35296.669086,36287.30169933334,39043.128013333335,38558.95996099999,41045.97036033333
178,26952.960650333334,35576.672394999994,36475.21265366667,39249.75872033333,38754.67840833333,41269.25230033334
179,27096.995751333336,35782.289664,37061.688344,39465.615033999995,38942.02605866667,41510.10370266667
180,27205.24764066667,36005.68755433334,37229.47827966666,39652.99026166667,39127.76835766667,41765.585740333336
181,27350.957314666666,36245.629389999995,37586.09000833333,39855.130434,39322.83099466666,41981.98397933333
182,27491.211652333335,36440.638542333334,37738.87173333333,40060.995340333335,39518.089294666665,42205.282768000005
183,27601.180712666664,37048.31155133334,38221.48831666666,40276.73665666667,39700.284640000005,42389.67553766667
184,27741.714318666665,37257.890939666664,38440.555334000004,40479.71336033333,39934.173425333334,42587.125063
185,27861.912330000003,37588.263432,38656.58911066667,40691.066265,40146.058638333336,42921.06580733333
186,27939.090013333334,37822.068373333335,38853.081067,40898.68394566667,40327.205657666666,43103.09457733334
187,28055.196761999996,38044.01397733333,39162.97729833333,41106.209754999996,40535.754363,43340.34522333333
188,28194.21196,38281.92035366667,39365.441719999995,41345.84776533333,40834.156036333334,43585.57868
189,28295.421997333335,38467.717964999996,39578.37327333333,41539.815028666664,41027.46399233333,43813.30831833333
190,28431.016763333333,38688.617070333334,39765.63469566667,41733.00226566666,41220.86524966667,44052.87234
191,28554.85296233333,38917.98369066667,40016.09865866667,41931.521971999995,41393.821319,44306.66271833333
192,28665.166457666666,39097.75296866667,40213.85367733333,42126.79497366667,41589.050054333326,44540.99464433334
193,28763.836304333334,39320.94558066667,40455.49829833333,42331.523339,41794.40108933334,44777.88066866667
194,28895.594278666667,39519.888957333336,40693.193117333336,42549.766381333335,41992.058277000004,45006.12004633333
195,29070.260922,39719.21730033334,40888.96473233333,42755.22867800001,42199.942986,45225.421349000004
196,29180.976311333332,39929.298639333334,41084.172964,42917.81497000001,42407.186667,45455.058972000006
197,29456.271251000002,40180.997769333335,41279.544989333335,43126.43233933333,42633.283615,45657.74869866666
198,29610.402345666665,40406.695048,41456.79704366667,43309.88764733333,42843.161344333326,45880.93225133334
199,29729.167619999997,40630.87836933333,41663.353204666666,43516.98541666667,43068.735043,46062.85254200001
200,29894.224643666665,41127.619027999994,41868.112326,43741.63643533333,43320.836385,46308.964411
201,30013.806104333333,41307.785352,42787.2980835,43961.25864966667,43508.69933733333,46497.699658
202,30151.738723333332,41501.10697766666,42975.7189755,44164.81645933333,43751.36899933333,46702.67701166667
203,30247.137387666666,41682.584365333336,43151.13008,44393.093983333325,43971.059242999996,46920.89962933334
204,30379.99208766667,41923.984687,43340.7500985,44581.465005666665,44182.009935333335,47106.94956766666
205,30493.251959666668,42096.524954,43541.829944,44779.046377,44382.584968999996,47310.60568466667
206,30584.433634666668,42286.985079666665,43731.417537,44975.067218000004,44609.02365066666,47513.331969666666
207,30667.162021333334,42474.128644,43875.961064999996,45193.642934,44850.77365233333,47698.961019333336
208,30885.048707666665,42675.45874933334,44052.3871185,45399.29135666666,45080.90996733333,47894.84771133333
209,31077.18197533333,42853.382031,43186.805964,45596.052329,45300.03968866667,48090.09464633333
210,31145.299275333335,43022.882700333335,43407.467842,45764.395396,45530.44907266667,48283.27401466667
211,31254.292567333334,43206.064622,43610.195875,45997.26430566667,45731.91499699999,48485.89801833333
212,31349.485318000003,43394.929329666666,43786.531925,46200.544039333334,45977.904081333334,48671.70500699999
213,31481.182733666665,43588.921706,43972.792864,46418.661912,46193.024874,48865.95932633334
214,31564.660628333335,43776.60195033334,44168.268919,46626.811981000006,46415.32699266667,49069.23548366667
215,31689.176639,44024.384021666665,44455.981016,46851.982274999995,46632.90667533333,49258.17998233333
216,31779.04534333333,44239.583651,44651.701927,47057.55329166667,46863.413969333335,49453.578075000005
217,31869.660695333336,44405.124584666664,44813.997984,47326.61263133333,47085.572322,49686.72657
218,31964.692036333334,44610.34464866666,45087.689876,47572.049697333336,47311.786969999994,49879.342397
219,32062.431256333333,44807.087977999996,45257.19595,47847.596248333335,47527.59710933334,50061.28660833333
220,32144.636233333335,44990.66273399999,45405.363082,48285.43964966667,47773.752054000004,50259.089310999996
221,32232.921044,45225.579659,45613.509894,48490.62029566666,47996.76291166667,50471.75264333334
222,32336.27565733333,45478.12589,45774.271965,48672.01034233333,48222.935041,50648.991664
223,32431.761344,45713.75536933334,45928.148984,48867.593288000004,48416.246652333335,50878.79300133333
224,32604.771614333335,45886.96694400001,46106.169939,49075.412353,48640.510320666675,51065.616766666666
225,32680.47293,46072.713693333346,46262.07614,49259.706577,48849.36030733333,51268.13991833333
226,32770.269791,46320.15872,46421.247006,49445.31400966667,49055.823564666665,51464.31867266667
227,32870.400985333334,46499.816576666664,46589.385986,49681.07295066666,49278.648694,51683.923006
228,32979.624033,46696.24702166666,46748.474121,49848.98432133333,49624.564568,51933.952331333334
229,33082.262278,46832.54464466667,46914.048911,50064.717849333334,49942.920367000006,52146.956682
230,33209.860721666664,46997.397979333335,47087.218046,50274.709303999996,50153.70734566666,52359.84094933333
231,33325.00728,47158.58228966667,47281.275034,50491.19567866666,50346.189657999996,52575.344959999995
232,33409.771999,47323.495308666665,47498.209,50706.73632599999,50565.24833066666,52777.559757333336
233,33513.17207,47482.06178333333,47709.519148,50898.41795,50781.23768166666,52990.11834466667
234,33629.58614,47654.48935833334,47910.960912,51053.77038333333,50963.480075,53191.471337999996
235,33715.028683666664,47857.70463933333,48116.995096,51265.248378,51149.00040633333,53387.49670966666
236,33796.03974033333,48011.84193333334,48305.980921,51478.99166766667,51362.870613666666,53600.365957
237,33888.271252,48179.41172933334,48513.712883,51682.07303733333,51528.98796366667,53815.88315933334
238,33985.121012,48332.350651333334,48701.442003,51899.146318666666,51726.835251000004,54020.547708
239,34138.88462366667,48493.010997666664,48879.088879,52108.54069366667,51953.01596299999,54230.552355
240,34253.17104666666,48613.04330833334,49074.731111,52311.81065266667,52141.632954,54427.80931833334
241,34375.97036366666,48856.24130566666,49256.530047,52504.93598,52394.62796799999,54657.652298333334
242,34470.527331,49004.90999199999,49461.213112,52714.833974999994,52611.97900766666,54894.098043666665
243,34585.85492799999,49180.65595633333,49660.793066,52927.871068,52783.598344,55077.153365
244,34686.008692,49334.99860766667,49844.754934,53131.867965666665,52963.97964133334,55321.23096733334
245,34796.963056,49489.061674,50022.177219,53345.40136633334,53171.85839,55540.02730066667
246,34895.159324,49643.388033,50280.441045,53538.57080166667,53389.89671066666,55742.52494166667
247,34997.283617333334,49802.17925733334,50482.72109,53771.25636766667,53572.94368766667,56107.29591066667
248,35116.44299833333,49957.66099233332,50693.346977,53955.25924366667,53771.498759,56347.207943333335
249,35247.203270666665,50125.172933,50898.271799,54174.72259166666,54042.958577666664,56534.64674966667
250,35356.21293366666,50254.965067000005,51102.272987,54382.42832833333,54230.37830966667,56724.83468033333
251,35489.48272066667,50429.565907000004,51298.624038,54600.10059666666,54506.48625666666,56921.97267233333
252,35591.46928766667,50573.52232933333,51473.755121,54796.822706666666,54709.97468633333,57120.672623
253,35692.49502766667,50745.54626166667,51695.065022,55004.77139166667,54917.87966099999,57336.06529233333
254,35809.24137433333,50905.43063466667,51892.344952,55200.271686333326,55153.79977233333,57537.17772133333
255,35993.846893333335,51091.910283,52105.097055,55408.600728,55341.59207366667,57719.33992699999
256,36094.90434366667,51247.723738,52263.437033,55622.03860266667,55536.900361,57906.20629
257,36320.111433666665,51380.55698066667,52472.935915,55817.965587000006,55723.05822366666,58113.85567966666
258,36337.485075000004,51572.221597,52683.647155,56143.068075333336,55926.599343999995,58316.021363
259,36447.88654633333,51719.71869466667,53002.347947,56351.633628,56145.67112933333,58499.67757866666
260,36558.37297433333,51930.48318266667,53310.039044,56518.272399999994,56356.43299466666,58692.323684333336
261,36632.549922,52075.67302433334,53553.898096,56731.89489033333,56564.15637333333,58881.405115333335
262,36721.643448333336,52246.81830399999,53769.819975,56938.88703966667,56779.10431233334,59088.13571899999
263,36820.22658966667,52406.01356833333,53983.948231,57133.618355000006,56977.761269,59295.73504166666
264,36985.049327333334,52555.444002,54188.987017,57343.55560933333,57184.22961233333,59473.151048
265,37092.390617,52695.85633266667,54395.761967,57597.316503333335,57407.117446,59681.45068466667
266,37218.13408533333,52840.185403999996,54643.014908,57774.329026666666,57587.57034966667,60015.262683
267,37350.773255,52982.577721333335,54837.054968,57961.89610166667,57801.13498366667,60200.318575000005
268,37508.854707,53123.49232066667,55035.046101,58163.08403033333,58031.364679333325,60433.68800466667
269,37623.532692333334,53266.35932933333,55241.853953,58364.755630666674,58236.285369,60669.98243366667
270,37723.56907533333,53412.791729,55441.792011,58608.823379333335,58462.58838933334,60852.52356533334
271,37893.09827533333,53570.63730566667,55618.835926,58938.254595000006,58659.49797633333,61054.188648999996
272,38028.197368,53717.238029,55811.576844,59142.746051,58882.23608366667,61275.81063933334
273,38156.341314666664,53852.24795333334,56028.360129,59323.97039733333,59110.13396566667,61479.78361466667
274,38291.780392333334,53996.18832266666,56260.161162,59520.236095333334,59308.81834033333,61684.68968066666
275,38419.340610666666,54151.83623666666,56429.63314,59712.979713999994,59537.45627433333,61939.76807566666
276,38539.09738866667,54283.46157099999,56595.658064,59953.98736,59727.033933,62144.86567166667
277,38691.90224,54425.105015333334,56763.277054,60157.524903666665,59966.19494733333,62417.706330333334
278,39123.69132033333,54572.97897333334,56932.710171,60433.80133266666,60148.392121000004,62685.86429
279,39271.07675866667,54716.865698333335,57278.124094,60601.63402533333,60361.397664,62895.80464366667
280,39398.744027,54866.51134466667,57495.872021,60841.11658733332,60628.73633766667,63116.16468466667
281,39559.18598166667,55078.494707666665,57704.586983,61009.992679333336,60857.384045666666,63327.67168666667
282,39683.486303,55286.719322,57888.360978,61309.525330666664,61049.10302166667,63612.14502666667
283,39851.238012333335,55464.174032333336,58104.513884,61505.016963,61326.35561666667,64796.75102233334
284,40084.82734333333,55711.637656,58291.688919,61710.73706933333,61568.895022666664,64972.275257
285,40236.228942333335,55848.73660433333,58468.691826,61922.03505800001,61785.53032866667,65131.02038666667
286,40376.15466066667,55985.84461200001,58648.980141,62131.53163566667,62016.85229933334,65294.876654666674
287,40535.75197866667,56154.164394,58835.229874,62343.07130166667,62226.98330866667,65452.50336366667
288,40643.464644333326,56298.553625666675,59195.981979,62529.50016666667,62425.997416,65622.85439233332
289,40815.333286999994,56460.86160366667,59417.442084,62728.12938666667,62673.55132066667,65773.82461233334
290,40939.72905466667,56623.080333,59634.203196,62944.599389999996,62908.756335666665,65935.50499266667
291,41107.281685333335,56760.739326333336,59817.317009,63160.88597,63208.24392633333,66120.096604
292,41285.283247666666,56908.19327033334,59990.055085,63338.82602066667,63427.03866933333,66270.76427133333
