id,2 Nodes,4 Nodes,8 Nodes,16 Nodes,32 Nodes,64 Nodes,128 Nodes,256 Nodes
0,41.83967933333333,33.61650283333333,18.26643933333333,22.59177975,42.42491720833333,,,
1,42.076349,38.91444216666667,22.497415500000002,29.02443216666667,56.05201920833333,,,
2,23.213624999999997,55.340171,19.882142666666667,20.146916291666667,52.13857204166666,,,
3,14.769713000000001,32.302816666666665,17.559151083333333,18.019457541666664,56.132947437499986,,,
4,21.544614999999997,27.227839333333336,17.39537725,19.047657583333336,63.02078560416668,,,
5,18.024603666666668,40.625691499999995,16.253928333333334,21.225084833333337,73.02533581249999,,,
6,15.719334000000002,20.018339166666664,17.151276166666666,21.871437625,93.69426956249998,,,
7,17.974217333333332,27.631322333333333,19.277672083333332,19.5803345,101.59817829166666,,,
8,16.192674999999998,32.427152166666666,14.390925583333333,20.955373708333333,107.38073783333334,,,
9,16.813357666666665,19.38049,13.779143750000001,21.32491275,110.97778389583333,,,
10,14.922300666666665,39.767345,14.940917666666664,20.470360791666664,118.18877360416666,,,
11,16.527255333333333,26.064872833333336,16.239305166666668,20.231187333333335,135.73513433333332,,,
12,15.600284,23.409525666666667,16.826609833333336,19.847939541666666,137.63779897916666,,,
13,16.924698666666664,29.38564633333333,14.609694583333335,19.654552125000002,136.54042783333333,,,
14,15.249252333333333,21.763125833333334,15.733142583333333,21.744956458333334,147.83315360416665,,,
15,15.726089333333334,20.490567000000002,29.985924583333333,19.976526375000002,157.95766812499997,,,
16,16.096353666666666,17.000874,25.144020666666666,22.9869585,161.74530489583333,,,
17,15.677928666666666,22.903164166666667,20.245949416666665,22.472153083333335,171.69706039583332,,,
18,26.054064333333333,14.183402,16.931851749999996,24.298747458333338,198.28069206250004,,,
19,14.347314666666668,15.710791,14.171918249999997,24.74322916666667,215.78604470833338,,,
20,34.677664,11.737346833333334,19.91295808333333,28.979917291666666,246.57648806250003,,,
21,20.15399933333333,15.044371000000003,15.4450735,24.602899791666673,282.74075683333336,,,
22,43.03471199999999,14.269669499999997,24.43198375,25.609165375,294.7583695625,,,
23,29.578368,14.210224333333334,21.162649,23.640543250000004,305.8818180833333,,,
24,15.436013666666668,14.153162666666667,27.07010508333333,22.960434208333336,307.4886549166667,,,
25,40.980338999999994,14.926433666666666,20.5828945,25.504867291666667,328.38037106250005,,,
26,26.161988666666662,13.418634833333334,18.06638641666667,26.33289491666666,349.74332156249994,,,
27,14.425357,14.066020499999999,14.41343616666667,26.298373833333333,354.3319901666668,,,
28,35.76803233333333,13.427654666666667,15.455663083333333,24.25618975,362.46018116666664,,,
29,19.702354666666665,13.199686999999999,23.613552166666665,25.339841958333334,380.2888344791667,,,
30,44.759273666666665,17.923355,21.375079999999997,24.470070875,426.636358,,,
31,31.251271666666668,14.130195,17.731010916666666,25.59128399999999,440.4496898125,,,
32,15.975316333333334,15.359998,14.234701999999999,25.44263995833334,475.4932324166667,,,
33,41.71133,15.022714833333334,15.346447666666664,26.41724545833333,486.4066690625,,,
34,27.231772666666668,15.240709,14.567872083333333,25.297482916666663,512.5964432708334,,,
35,15.932321333333334,13.747731833333331,23.3448745,25.180449333333332,512.0784043333332,,,
36,20.170370666666667,14.683604333333335,20.437479083333336,25.577257083333333,524.3753889583332,,,
37,16.141414,13.709863166666665,46.136299666666666,25.419851208333338,543.4656094166668,,,
